ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
4036174612294393,Mariana de Lima e Muniz,Muniz,"MUNIZ, M. L.;MUNIZ, Mariana;MUNIZ, Mariana Lima",Belo Horizonte,MG,"É atriz, diretora teatral e Professora Titular na Pós-graduação em e na Graduação em Teatro da UFMG. Fez o Pós-Doutorado na Universidad de Buenos Aires com Jorge Dubatti. É doutora em Teatro pela Universidad de Alcalá e graduada em Interpretação Gestual pela RESAD (Espanha). Trabalhou como diretora e/ou atriz com diversos coletivos: Grupo Galpão, Uma Companhia, Jogando no Quintal, Cia. Bárbara, Galpão Cine-Horto, Impromadrid e Toda Deseo. É autora do livro Improvisação como espetáculo (Editora UFMG); Coautora dos livros Arte de Perto (Leya), Rumos da Arte (SM) e #Novo Ensino Médio (Scipione) e Pedagogia das Artes Cênica I e II (CRV).  É criadora do FIMPRO - Festival Internacional de Improvisação e coordenadora pedagógica da Formação em Teatro Digital do Teatro em Movimento. Oferece oficinas, conferências e palestras sobre Teatro Digital e sobre Improvisação em diversas cidades do Brasil e no exterior.",23-12-2021,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3807-5860
