PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Teatro &amp; Paisagem,2008,2015,PESQUISA,"['Maria Clara Guimaraes Ferrer Carrilho', 'DANAN, Joseph']","['SIM', 'NAO']"
Traduçao teatral e Oralidade,2005,2007,PESQUISA,"['Maria Clara Guimaraes Ferrer Carrilho', 'RECOING, Eloi']","['SIM', 'NAO']"
Novos modos de produçao do teatro. Lugar e formas do texto.,2010,2016,PESQUISA,"['Maria Clara Guimaraes Ferrer Carrilho', 'DANAN, Joseph', 'MASINI Caroline', 'CONT Marie', 'NAUGRETTE, Catherine', 'MOREIRA DA SILVA, Alexandra', 'PROTTIN Mathieu']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Dramas da percepçao: a cenografia como dramaturgia do espaço,2016,ATUAL,PESQUISA,['Maria Clara Guimaraes Ferrer Carrilho'],['SIM']
Projeto Fotocênico,2019,ATUAL,PESQUISA,"['Maria Clara Guimaraes Ferrer Carrilho', 'TRIAU Christophe', 'Magela, André Luiz']","['SIM', 'NAO', 'NAO']"
PROGRAMA CAIXA PRETA,2018,2019,EXTENSAO,['Maria Clara Guimaraes Ferrer Carrilho'],['SIM']
