INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Espaço da Dança,1998,01,01,01,,OUTRO,"['Montagem Teatral - Espetáculo: &amp;amp;quot; A Fórmula Certa&amp;amp;quot;', 'Domínio de Palco', 'Expressão Corporal', 'Iniciação Teatral']"
Studio D - Academia de Dança,1998,01,01,01,,OUTRO,['Iniciação Teatral']
Academia de Artes Cênicas Cena Hum,1999,12,12,12,,OUTRO,"['Montagem Teatral - Espetáculo &amp;amp;quot; Yerma&amp;amp;quot;', 'Concepeção Cênica', 'Linguagem da Encenação Moderna']"
Colégio Expoente,2000,03,03,03,,ENSINO-FUNDAMENTAL,['Professora de Teatro']
Serviço Nacional de Aprendizagem Comercial,2004,,ATUAL,ATUAL,,OUTRO,['Direção Teatral']
Colégio Dummont Villares,2004,12,12,12,,ENSINO-FUNDAMENTAL,['Teatro']
Universidade Bandeirante de São Paulo,2006,,ATUAL,ATUAL,,OUTRO,"['Interpretação e Ficção em RTV', 'Fiação no Audiovisual']"
Globe Sp,2006,,ATUAL,ATUAL,,OUTRO,"['Interpretação', 'Interpretação de Texto', 'História do Teatro Mundial', 'História do Teatro Brasileiro']"
