INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal do Acre,2003,07,07,07,Letras,GRADUACAO,['Teoria da Literatura']
Universidade Federal do Acre,2004,12,12,12,Letras - Espanhol,GRADUACAO,['Teoria da Literatura II']
Universidade Federal do Acre,2004,12,12,12,Letras - Espanhol,GRADUACAO,['Literatura  Brasileira X']
Universidade Federal do Acre,2005,06,06,06,Letras - Língua Portuguesa,GRADUACAO,['Literatura Infanto Juvenil I']
Universidade Federal do Acre,2005,12,12,12,Letras - Língua Portuguesa,GRADUACAO,['Teoria Literária I']
Universidade Federal do Acre,2006,08,08,08,Letras- Linguagem e Identidade,POS-GRADUACAO,"['Linguagem, Sociedade e Diversidade Amazônica']"
Universidade Federal do Acre,2006,06,06,06,Letras - Língua Portuguesa,GRADUACAO,['Literatura Infanto Juvenil I']
Universidade Federal do Acre,2006,07,07,07,Letras,GRADUACAO,['Literatura Infanto-Juvenil I']
Universidade Federal do Acre,2006,12,12,12,Letras,GRADUACAO,['Panorama da Literatura Brasileira']
Universidade Federal de Uberlândia,2008,12,12,12,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Historia do Teatro Brasileiro']
Universidade Federal de Uberlândia,2009,12,12,12,Teatro,GRADUACAO,['Teatro Brasileiro II']
Universidade Federal de Uberlândia,2009,07,07,07,Teatro,GRADUACAO,['Literatura Dramática II']
Universidade Federal de Uberlândia,2009,07,07,07,Teatro,GRADUACAO,['Metodologia da Pesquisa Científica']
Universidade Federal de Uberlândia,2009,07,07,07,Teatro,GRADUACAO,['História do espetáculo II']
Universidade Federal de Uberlândia,2009,12,12,12,Teatro,GRADUACAO,['História do Espetáculo III']
Universidade Federal de Uberlândia,2009,12,12,12,Teatro,GRADUACAO,['Literatura Dramática III']
Universidade Federal de Uberlândia,2009,12,12,12,Teatro,GRADUACAO,['Teatro Operário e popular no Brasil']
Universidade Federal de Uberlândia,2011,07,07,07,Teatro,GRADUACAO,['História do espetáculo II']
Universidade Federal de Uberlândia,2011,07,07,07,Teatro,GRADUACAO,['Literatura Dramática II']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro,GRADUACAO,['Tópicos Especiais em técnicas artísticas: Leitura de espetáculos Teatrais']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro,GRADUACAO,['Crítica Teatral I']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro,GRADUACAO,['História do Espetáculo III']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro,GRADUACAO,['Literatura Dramática III']
Universidade Federal de Uberlândia,2012,12,12,12,Teatro,GRADUACAO,['Defesa de Trabalho de Conclusão de Curso-TCC']
Universidade Federal de Uberlândia,2013,07,07,07,Teatro,GRADUACAO,['Crítica Teatral I']
Universidade Federal de Uberlândia,2014,07,07,07,Teatro,GRADUACAO,['História do Espetáculo IV']
Universidade Federal de Uberlândia,2014,07,07,07,Artes,POS-GRADUACAO,['Tópicos Especiais em Crítica e Cultura: Dramaturgia(s) - Mediações e Recepções']
Universidade Federal de Uberlândia,2014,07,07,07,Teatro,GRADUACAO,['Literatura dramática IV']
Universidade Federal de Uberlândia,2014,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Critica Teatral I']
Universidade Federal de Uberlândia,2014,07,07,07,Teatro,GRADUACAO,['Elaboração de Trabalho de Conclusão de Curso']
Universidade Federal de Uberlândia,2014,07,07,07,Artes,POS-GRADUACAO,"['Tópicos Especiais em Crítica e Cultura: dramaturgia(s), mediações e recepções']"
Universidade Federal de Uberlândia,2014,07,07,07,Teatro,GRADUACAO,['Defesa de Trabalho de Conclusão de Curso']
Universidade Federal de Uberlândia,2014,12,12,12,Teatro,GRADUACAO,['Literatura dramática III']
Universidade Federal de Uberlândia,2014,12,12,12,Teatro,GRADUACAO,['História do Espetáculo III']
Universidade Federal de Uberlândia,2014,12,12,12,Teatro,GRADUACAO,['Elaboração de Trabalho de Conclusão de Curso']
Universidade Federal de Uberlândia,2014,12,12,12,Teatro,GRADUACAO,['Defesa de Trabalho de Conclusão de Curso-TCC']
Universidade Federal de Uberlândia,2014,07,07,07,Teatro,GRADUACAO,['Crítica Teatral I']
Universidade Federal de Uberlândia,2016,12,12,12,Teatro,GRADUACAO,['Critica Teatral I']
Universidade Federal de Uberlândia,2016,12,12,12,Teatro,GRADUACAO,['História do Espetáculo III']
Universidade Federal de Uberlândia,2016,12,12,12,Teatro,GRADUACAO,['Literatura dramática III']
Universidade Federal de Uberlândia,2016,07,07,07,Teatro,GRADUACAO,['Critica Teatral']
Universidade Federal de Uberlândia,2016,07,07,07,Teatro,GRADUACAO,['Dramaturgia I']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro,GRADUACAO,['Dramaturgia I']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro - Licenciatura Ou Bacharelado,GRADUACAO,['Dramaturgia I']
Universidade Federal de Uberlândia,2017,12,12,12,Teatro,GRADUACAO,['Laboratório de encenação']
Universidade Federal de Uberlândia,2017,12,12,12,Teatro,GRADUACAO,['Monografia III']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro,GRADUACAO,['História do espetáculo IV']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro,GRADUACAO,['História do Espetáculo IV']
Universidade Federal de Uberlândia,2017,12,12,12,Teatro,GRADUACAO,['Literatura Dramática III']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro,GRADUACAO,['Literatura Dramática IV']
Universidade Federal de Uberlândia,2017,12,12,12,Teatro,GRADUACAO,['História do Espetáculo III']
Universidade Federal de Uberlândia,2017,07,07,07,Artes Cênicas,POS-GRADUACAO,['Pesquisa em Artes Cênicas']
Universidade Federal de Uberlândia,2017,07,07,07,Teatro,GRADUACAO,['Literatura Dramática IV']
Universidade Federal de Uberlândia,2018,12,12,12,Teatro,GRADUACAO,['Formação e Transformação do Drama']
Universidade Federal de Uberlândia,2018,07,07,07,Teatro,GRADUACAO,['Formas Cômicas e Populares']
Universidade Federal de Uberlândia,2018,12,12,12,Teatro,GRADUACAO,['Recepção Cênica']
