COURSE,YEAR,INTEGRANTES
Oficina de Atividade Aquática,1998,['Guilherme Menezes Lage']
Aprendizagem Motora,2002,['Guilherme Menezes Lage']
Aprendizagem Motora,2003,['Guilherme Menezes Lage']
Ensinando a aprendizagem: a escola local de integração,2004,['Guilherme Menezes Lage']
"Comportamento motor, impulsividade e genética: esforço interdisciplinar no estudo do controle de habilidades cotidianas e esportivas",2010,['Guilherme Menezes Lage']
Neurociências da atividade física e esporte,2010,['Guilherme Menezes Lage']
