TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Teatro de João das Neves: Opinião na Amazônia,2016,Português,VAZIO,['Maria do Perpétuo Socorro Calixto Marques'],['1'],['1']
A Cidade Encena a Floresta,2005,Português,VAZIO,['Maria do Perpétuo Socorro Calixto Marques'],['1'],['1']
