ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
2879961697242165,Maurício Silva Gino,Gino,"GINO, M. S.;SILVA GINO, MAURÍCIO;SILVA GINO, MAURICIO",Belo Horizonte,MG,"Possui graduação em Comunicação Visual pela Fundação Universidade Mineira de Arte (1989), graduação em Belas Artes - Habilitação em Cinema de Animação pela Universidade Federal de Minas Gerais (1996), mestrado em Tecnologia pelo Centro Federal de Educação Tecnológica de Minas Gerais (2003) e doutorado em Ciência Animal pela Universidade Federal de Minas Gerais (2009). Atualmente é professor associado da Escola de Belas Artes da UFMG e coordenador do Núcleo de Audiovisual do Espaço do Conhecimento UFMG. Tem experiência na área de Artes, com ênfase em CINEMA DE ANIMAÇÃO, atuando principalmente nos seguintes temas: animação; analogias e metáforas; imagem e objetos de aprendizagem.&amp;#10;&amp;#10;Endereço de acesso pelo Somos UFMG: http://somos.ufmg.br/professor/mauricio-silva-gino",12-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-4298-3167
