TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
"Karawane: Convergencias e desencontros em performance, jogo e arte",2010,Alemão,,"['Adilson Roberto Siqueira', 'Angela Câmara Correa Gelhaar', 'David Reuter']","['1', '2', '3']",['1']
ECOPOÉTICA E CORPOREIDADE: O LUGAR DO CORPO DO ATOR-DANÇARINO NA RELAÇÃO ENTRE ARTE E SUSTENTABILIDADE,2012,Português,Anadarco,['Adilson Roberto Siqueira'],['1'],['1']
A análise institucional e a pesquisa csrtográfico-somático-performativa inserida na açãao artivista do NAST na comunidade quilombola do Palmital,2018,Português,Fino Traço,"['Adilson Roberto Siqueira', 'Natalia Carolina de Oliveira Souza', 'Geraldo Saldanha', 'Diego Alexandre Machado de Souza']","['1', '2', '3', '4']",['1']
A arte no COVID-19 para as Carolinas,2020,Português,Editora Dialética,"['Adilson Roberto Siqueira', 'Jéssica Felipe Tavares', 'Tatiana Diniz Lima', 'Francisco de Assis Silva']","['1', '2', '3', '4']",['1']
Suleando o pensamento na arte a partir de uma perspectiva semiótica e artivista,2020,Português,Editora Dialética,"['Tatiane Carvalho Bispo', 'Erika Rodrigues Coelho', 'Adilson Roberto Siqueira']","['1', '2', '3']",['3']
A música como epistemologia contrahegemônica e decolonial,2020,Português,Universidade Federal do Rio Grande do Sul,"['Fabio dos Passos Carvalho', 'Flavio Luiz Schiavoni', 'Adilson Roberto Siqueira']","['1', '2', '3']",['3']
RE (EXISTIR): O ENCONTRO COM O CONGADO MINEIRO,2020,Português,Atena Editora,"['Almeida, Nayara Cristina', 'Adilson Roberto Siqueira', 'Santos, Rhaysa Jacob Caroline']","['1', '2', '3']",['2']
A corporeidade ecofeminista: uma proposta para a dança,2020,Português,ANDA - Associação Nacional de Pesquisadores em Dança,"['Adilson Roberto Siqueira', 'Jéssica Felipe Tavares']","['1', '2']",['1']
