INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1985,12,12,12,,ENSINO-FUNDAMENTAL,['Percepção  Musical - 5ª a 8ª série']
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1986,12,12,12,,ENSINO-MEDIO,"['Regência', 'Pianista acompanhador']"
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1986,12,12,12,,ENSINO-FUNDAMENTAL,['Órgão eletrônico - 1ª a 4ª série']
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1987,12,12,12,,ENSINO-FUNDAMENTAL,['Órgão eletrônico - 1ª a 4* série']
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1988,12,12,12,,ENSINO-FUNDAMENTAL,['Piano - 1ª a 4ª série']
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1989,12,12,12,,ENSINO-FUNDAMENTAL,['Piano - 1ª a 4ª série']
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1990,12,12,12,,ENSINO-MEDIO,"['Órgão', 'Prática de ensino do instrumento - órgão']"
Conservatório Estadual de Música Dr José Zoccolli de Andrade de Ituiutaba,1990,12,12,12,,ENSINO-FUNDAMENTAL,['Percepção Musical - 5ª a 8ª série']
Universidade Federal de Uberlândia,1994,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Percepção Musical  2, 3 e 4', 'Pratica de Ensino 3', 'Órgão - instrumento complementar', 'Orientação de projetos de pesquisa']"
Universidade Federal de Uberlândia,1995,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Órgão - instrumento complementar', 'Prática de Ensino 3 e estágio supervisionado', 'Percepção Musical 2, 3 e 4', 'Psicologia do Desenvolvimento Musical', 'Orientação de projetos de pesquisa']"
Universidade Federal de Uberlândia,1996,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Percepção 1, 2, 3 e 4', 'Feca 1 - Formas de expressão e comunicação artística', 'Feca 2 - Formas de expressão e comunicação artística', 'Orientação de projetos de pesquisa e monografias', 'Educação musical no Brasil']"
Conservatório Estadual de Música Cora Pavan Caparelli de Uberlândia,1996,12,12,12,,ENSINO-FUNDAMENTAL,['Movimento e Criatividade - 1ª a 4ª série']
Universidade Federal de Uberlândia,1997,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Percepção 1 e 2', 'Feca 1 - Formas de expressão e comunicação artística', 'Leitura à primeira vista avançada', 'Orientação de projetos de pesquisa e monografias', 'Psicologia do Desenvolvimento Musical']"
Universidade Federal de Uberlândia,1998,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Percepção 1 e 2', 'Metodologia científica 2', 'Orientação de projetos de pesquisa e monografias', 'Leitura à primeira vista', 'Pesquisa 1']"
Universidade Federal de Uberlândia,1999,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Feca 1 - Formas de expressão e comunicação artística', 'Percepção 1 e 2', 'Psicologia do Desenvolvimento Musical', 'Pesquisa 1 e 2', 'Orientação de projetos de pesquisa e monografias']"
Universidade Federal de Uberlândia,2000,12,12,12,Curso de Especialização Em Música do Século XX Edu,ESPECIALIZACAO,"['Tópicos em Psicologia da Música', 'Elaboração de projeto de pesquisa 1']"
Universidade Federal de Uberlândia,2000,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Feca 1 - Formas de expressão e comunicação artística', 'Leitura à primeira vista avançada', 'Psicologia do Desenvolvimento Musical', 'Educação Musical no Brasil', 'Orientação de projetos de pesquisa e monografias']"
Universidade Federal de Uberlândia,2001,6,6,6,Curso de Especialização Em Música do Século XX Edu,ESPECIALIZACAO,"['Tópicos em percepção musical', 'Elaboração de projeto de pesquisa 2']"
Universidade Federal de Uberlândia,2001,12,12,12,Educação Artística Habilitação Em Música,GRADUACAO,"['Prática de ensino 2 e 3', 'Percepção 1 e 2', 'Feca 1 - Formas de expressão e comunicação artística', 'Orientação de projetos de pesquisa e monografias']"
Universidade Federal de Uberlândia,2002,,ATUAL,ATUAL,Educação Artística Habilitação Em Música,GRADUACAO,"['Percepção 1 e 2', 'Feca 1 - Formas de expressão e comunicação artística', 'Prática de ensino 4 e Estágio Supervisionado', 'Educação Musical no Brasil', 'Canto para a escola', 'Orientação de projetos de pesquisa e monografias']"
Universidade Federal de Uberlândia,2009,12,12,12,Mestrado em Artes,POS-GRADUACAO,"['Fundamentos da Educação Musical: perspectivas e tendências', 'Orientação de Pesquisa', 'Pesquisa em Artes']"
Universidade Federal de Uberlândia,2015,,ATUAL,ATUAL,Mestrado em Música,POS-GRADUACAO,"['Pesquisa em Música', 'Fundamentos da Educação Musical', 'Orientação de Pesquisa']"
