TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
O problema do discernimento crítico de dados visuais na formação dos arquitetos,2004,Português,PUC-Minas,"['Karina de Faria Couto', 'Roberto Eustaaquio dos Santos', 'Silke Kapp', 'Rachel de Sousa Vianna']","['1', '2', '3', '4']",['4']
Ensino de arte: Concepções e eixos estruturantes.,2014,Bretão,Instituto Ayrton Senna,"['Maria Lívia de Castro', 'Rachel de Sousa Vianna', 'Paulo Emílio de Castro Andrade']","['1', '2', '3']",['2']
Fazer artístico,2014,Português,Instituto Ayrton Senna,"['Maria Lívia de Castro', 'Rachel de Sousa Vianna', 'Paulo Emílio de Castro Andrade']","['1', '2', '3']",['2']
Apreciação e interpretação da obra de arte,2014,Bretão,Instituto Ayrton Senna,"['Maria Lívia de Castro', 'Rachel de Sousa Vianna', 'Paulo Emílio de Castro Andrade']","['1', '2', '3']",['2']
Uma análise de materiais educativos produzidos por museus de arte e centros culturais,2017,Português,Fino Traço,['Rachel de Sousa Vianna'],['1'],['1']
Apresentação,2018,Português,EdUEMG,"['Rachel de Sousa Vianna', 'Delzi Alves Laranjeira']","['1', '2']",['1']
O discurso na mediação em artes visuais.,2017,Português,EDUFU,['Rachel de Sousa Vianna'],['1'],['1']
