TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
O TEATRO NA ESCOLA: RESULTADOS DE UM PROJETO DE EXTENSÃO EM BLUMENAU/SC,2014,,Português,ParticipAção,B4,2238-6963,['Olívia Camboim Romano'],['1'],['1'],-99
Novo Teatro Argentino e Contracultura,2014,,Português,Cadernos do GIPE-CIT (UFBA),C,1516-0173,['Olívia Camboim Romano'],['1'],['1'],-99
"A ESCOLA DE ESPECTADORES DE BUENOS AIRES: CONTEXTUALIZAÇÃO, PROCEDIMENTOS DE MEDIAÇÃO TEATRAL E CONTRIBUIÇÕES",2015,,Português,Cadernos do GIPE-CIT (UFBA),C,1516-0173,['Olívia Camboim Romano'],['1'],['1'],-99
Entrevista com Renato Mendonça: a Escola de Espectadores de Porto Alegre,2017,10.14393/OUV20-v13n1a2017-24,Português,OUVIROUVER (ONLINE),XX,1983-1005,['Olívia Camboim Romano'],['1'],['1'],-99
O TEATRO DE MEYERHOLD,2017,10.7867/2236-6644.2017v22n1p48-60,Português,O TEATRO TRANSCENDE (ONLINE),C,2236-6644,['Olívia Camboim Romano'],['1'],['1'],-99
O ENSINO DA MAQUIAGEM TEATRAL,2018,10.7867/2236-6644.2018v23n1p21-31,Português,O TEATRO TRANSCENDE (ONLINE),C,2236-6644,['Olívia Camboim Romano'],['1'],['1'],-99
Vestígios de memória,2019,10.9771/r.v0i33.32365,Português,REPERTÓRIO: TEATRO &amp; DANÇA (ONLINE),A4,2175-8131,['Olívia Camboim Romano'],['1'],['1'],-99
CIA DE ARTE ALESE: teatro e a cidadania na Casa do Povo de Sergipe,2021,10.29327/227811.23.54-7,Português,TEXTURA - ULBRA,XX,2358-0801,['Olívia Camboim Romano'],['1'],['1'],-99
Amantes em confinamento: a videochamada como dispositivo cênico,2021,10.5965/1414573102412021e0122,Português,Urdimento-Revista De Estudos Em Artes Cenicas,A1,2358-6958,"['Olívia Camboim Romano', 'Marcelo Alves Brazil']","['1', '2']",['1'],-99
MOVIMENTO E RITMO &amp; JOGOS TEATRAIS NA FORMAÇÃO CONTINUADA DE PROFESSORES NO VALE DO ITAJAÍ/SC,2015,,Português,O Teatro Transcende (Online),C,2236-6644,"['Olívia Camboim Romano', 'FUHRMANN, Ivana Vitória Deeke']","['1', '2']",['1'],-99
