ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
0737216092823558,Arnaldo Leite de Alvarenga,Alvarenga,"ALVARENGA, A. L.",Curvelo,MG,"Arnaldo Alvarenga é dançarino, professor, coreógrafo e pesquisador com mais de 40 anos de experiência artística em dança. Formou-se pelo Trans-Forma Centro de Dança Contemporânea de Belo Horizonte (MG) e em Leitura Corporal com aprofundamento em Fisiognomonia pelo Núcleo de Leitura Corporal de Belo Horizonte (MG). Trabalha com preparação corporal, para atores, cantores líricos e populares, bem como para a maior idade. No campo acadêmico graduou-se em Geologia pelo IGC - UFMG (1981), tem mestrado em Educação pela FAE - UFMG (2002) e doutorado pela mesma instituição (2009), no campo da História da Educação. Atualmente é professor associado da Universidade Federal de Minas Gerais onde integra o corpo docente dos cursos de Graduação em Teatro e do Curso de Dança - Licenciatura, da Escola de Belas Artes. Foi coordenador pedagógico do Curso de dança da EBA - UFMG por 10 anos consecutivos. Atuou como professor do PROFARTES - Mestrado Profissional em Ensino de Arte. É professor efetivo do PPGARTES - UFMG - Mestrado e Doutorado Acadêmico em Arte nas linhas de Artes da Cena e Arte e Ensino-aprendizagem em Arte. Orienta, TCCs de Licenciatura, Bacharelado e projetos de Iniciação Científica. É coordenador do Grupo de Pesquisa do CNPq - Arte e Experiência Interartes na Educação. Foi presidente da ABRACE - Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (Gestão 2013-2014). É avaliador da área de Arte cadastrado no MEC e atua nas áreas de História e Memória da Dança, Estudos Corporais e Educação tem livros e artigos publicados sobre esta temática.",21-04-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3427-0829
