ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9978680564909091,Alessandra Rosado,Rosado,"ROSADO, A.;ROSADO, Alessandrea;Rosado, Alessandra;ROSADO,Alessandra",Caratinga,MG,"Professora do Departamento de Artes Plásticas da Escola de Belas Artes da UFMG. Doutora e Mestre em Artes pela Universidade Federal de Minas Gerais, Especialista em Conservação e Restauração de Bens Culturais Móveis pelo Centro de Conservação e Restauração de Bens Culturais Móveis (CECOR/EBA/UFMG), Especialista em Pintura com Técnica Antiga (fundo ouro) realizada no Palazzo Spinelli (Istituto per l'Arte e il Restauro em Florença - Itália e Graduada em História pela Universidade Federal de Minas Gerais  (UFMG). Possui experiência na área de Artes e Ciência da Conservação, com ênfase em Conservação Preventiva, Restauração, Análise de Materiais e Técnicas Artísticas, atuando principalmente nos seguintes temas: História da Arte técnica, Imaginária colonial mineira em cedro, Arte Concreta e Neoconcreta Brasileira. É vice diretora do Centro de Conservação-Restauração de Bens Culturais CECOR,  coordenadora do Laboratório de Conservação-Restauração de Escultura (LABORE/EBA/UFMG) e pesquisadora/coordenadora associada do Laboratório de Ciência da Conservação (LACICOR/CECOR/EBA/UFMG) e co-coordenadora dos projetos de pesquisa em colaboração com a Getty Foundation e Getty Conservation Institute. É filiada à Associação Nacional de Pesquisa em Tecnologia e Ciência do Patrimônio (ANTECIPA).",19-05-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-6968-8283
