TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
"Perspectivas do audiovisual contemporâneo [recurso eletrônico] :  urgências, conteúdos e espaços",2019,Português,VAZIO,"['Christian Hugo Pelegrini', 'Felipe de Castro Muanis']","['1', '2']",['1']
Enunciação e narrativa em sitcoms: Uma análise de Arrested Development,2017,Português,VAZIO,['Christian Hugo Pelegrini'],['1'],['1']
