TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Sob o signo da Invenção,1999,,Português,Lucero (Berkeley),XX,1098-2892,['Mariana de Lima e Muniz'],['1'],['1'],-99
"Breve cartografía de la reciente producción teatral brasileña: improvisación, comedia física y teatro cómico popular",2010,,Português,Signa (Madrid),XX,1133-3634,['Mariana de Lima e Muniz'],['1'],['1'],-99
Trajetória da Licenciatura em Teatro da EBA/UFMG,2010,,Português,Lamparina: Revista de Ensino do Teatro,C,2177-6121,"['Ricardo Carvalho Figueiredo', 'Rita Gusmão', 'Mariana de Lima e Muniz', 'Eugênio Tadeu Pereira']","['1', '2', '3', '4']",['3'],-99
Aspectos cognitivos e invenção na improvisação teatral e sua influência na criação de movimentos expressivos em dança,2010,,Português,Lamparina: Revista de Ensino do Teatro,C,2177-6121,"['Mônica Ribeiro', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
Dramaturgia da Improvisação - Construção Efêmera da Cena Teatral,2010,,Português,MORINGA (JOÃO PESSOA),XX,1980-8348,['Mariana de Lima e Muniz'],['1'],['1'],-99
Pina Bausch: aproximações com Brecht e o teatro pós-dramático,2013,,Português,Urdimento (UDESC),A1,1414-5731,"['Juliana Carvalho', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
PINA BAUSCH E TANZTHEATER WUPPERTAL: processos de criação e dispositivos de composição (1973 a 2009),2013,,Português,Moringa - Artes do Espetáculo (UFPB),A3,2177-8841,"['Juliana Carvalho', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
Narrativas do processo de criação e percepções sobre a recepção de Tio Vânia do Galpão.,2013,,Português,Pós: Revista do Programa de Pós-Graduação em Artes,A3,1982-9507,"['Mariana de Lima e Muniz', 'Carolina França', 'Bruna Betito']","['1', '2', '3']",['1'],-99
Pesquisa de Campo no Tanztheater Wuppertal Pina Bausch: a construção dramatúrgica das peças,2014,,Português,Repertório Teatro &amp; Dança,XX,1415-3203,"['Juliana Carvalho', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
Teatro como acontecimento convival: uma entrevista com Jorge Dubatti,2014,,Português,Urdimento (UDESC),A1,1414-5731,"['Luciana Romagnoli', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
O professor-artista na formação universitária em teatro,2015,,Português,Revista Docência no Ensino Superior,XX,2358-6338,"['Diogo Horta', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
PROCESSO DE CRIAÇAO DE FABULAS ERRANTES:IMPROVISAÇAO E RUA,2015,,Português,Contraluz -Estudios sobre artes escénicas,XX,1853-2241,['Mariana de Lima e Muniz'],['1'],['1'],-99
O Espectador Transeunte na Sociedade do Espetáculo: Uma análise de ?Baby Dolls? ? Agrupamento Obscena,2016,,Português,Performatus,C,2316-8102,"['Marcelo Eduardo Rocco de Gasperi', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
"Criatividade, espontaneidade e técnica no Sistema Impro e na prática da improvisação como espetáculo no Brasil",2015,,Português,Lamparina: Revista de Ensino do Teatro,C,2177-6121,"['Diogo Horta Miguel', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
Teatro para crianças e adolescentes: a influência da internet e cinema na produção atual,2016,,Português,Revista do ... Festival Nacional de Teatro Infantil de Blumenau,XX,1679-477X,['Mariana de Lima e Muniz'],['1'],['1'],-99
A relação entre teatro e internet: tensionamento do tempo e do espaço do acontecimento teatral,2016,,Português,Pós: Revista do Programa de Pós-Graduação em Artes,A3,1982-9507,"['Mariana de Lima e Muniz', 'Maurilio Andrade Rocha']","['1', '2']",['1'],-99
Estudos da Ausência nas Artes da Cena,2017,,Português,OUVIROUVER (ONLINE),XX,1983-1005,"['Mariana de Lima e Muniz', 'Alexandre Nunes', 'Paulo Bertón']","['1', '2', '3']",['1'],-99
Cena de Exceção: o teatro neotecnológico em Belo Horizonte (Brasil) e Buenos Aires (Argentina),2018,10.1590/2237-266069727,Português,REVISTA BRASILEIRA DE ESTUDOS DA PRESENÇA [EPERIODICO],A1,2237-2660,"['Mariana de Lima e Muniz', 'Jorge Dubatti']","['1', '2']",['1'],-99
A eficácia da presença na cena contemporânea mediada pela tecnologia: o caso Play Me,2018,10.5216/vis.v16i2.48603,Português,VISUALIDADES (UFG),A3,2317-6784,"['Mariana de Lima e Muniz', 'FALCI, CARLOS HENRIQUE']","['1', '2']",['1'],-99
O Sistema Impro na sala de aula: escutando as crianças sobre essa prática do teatro,2017,,Português,http:/dx.doi.org/10.5965/1414573103302017056,A1,2358-6958,"['Hortência Maia', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
La transteatralización está principalmente en lo mediático - Entrevista a Jorge Dubatti,2019,,Espanhol,REVISTA DO PROGRAMA DE PÓS GRADUAÇÃO EM ARTES DA ESCOLA DE BELAS ARTES DA UFMG,XX,2238-2046,"['Mariana de Lima e Muniz', 'Jorge Dubatti']","['1', '2']",['1'],-99
A Comicidade no Teatro de Ionesco: o espaço do riso em As Cadeiras,2017,,Português,REBENTO: REVISTA DAS ARTES DO ESPETÁCULO,B3,2178-1206,"['Maria Gorete Oliveira', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
Mi relación con la tecnología no es una relación solemne: Entrevista a Matías Umpierrez,2020,10.5965/14145731023820200050,Português,Urdimento - Revista de Estudos em Artes Cênicas,A1,2358-6958,['Mariana de Lima e Muniz'],['1'],['1'],-99
Relações entre teatro e tecnologia,2021,,Português,Revista Repertório - Itaú Cultural,XX,2447-7036,['Mariana de Lima e Muniz'],['1'],['1'],-99
O Sistema Impro e a criação teatral,2015,,Português,Revista aSPAs,B1,2238-3999,"['Diogo Horta', 'Mariana de Lima e Muniz']","['1', '2']",['2'],-99
