ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
2092658668329862,Olívia Camboim Romano,Romano,"ROMANO, Olívia Camboim;ROMANO, OLÍVIA CAMBOIM",Brasília,DF,"Doutora em Artes Cênicas pela Universidade Federal da Bahia (2018), com estágio doutoral na Université Sorbonne Nouvelle - Paris 3 (2016-2017) e  Doutorado Sanduíche na Universidad de Buenos Aires (2017). Mestre em Teatro pela UDESC (2005). Graduada em Licenciatura Educação Artística - Habilitação Artes Cênicas pela Universidade do Estado de Santa Catarina (2001). Integra o corpo docente efetivo da Universidade Federal de Sergipe (UFS) desde agosto de 2018; sendo que, entre os anos de 2006 e 2018, foi professora na Universidade Regional de Blumenau (FURB) onde atuou nos cursos Artes - Bacharelado em Teatro (Interpretação), Teatro ? licenciatura, Artes Visuais ? licenciatura, Música ? licenciatura e Turismo e Lazer.  Autora do livro ?Uma arena no museu: reflexões sobre a primeira montagem de Brecht em Santa Catarina? (Blumenau: Edifurb, 2010). Tem experiência nas áreas de Aspectos Visuais do Teatro, Cenografia, Prática de Montagem, História do Teatro, Interpretação Teatral, Maquiagem e Caracterização, Recepção Teatral e Teatro na Educação.",25-07-2022,Universidade Federal de Sergipe,
