ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9810213448227768,Rita de Cassia Fernandes Miranda,Miranda,"MIRANDA, RITA DE CASSIA FERNANDES;MIRANDA, RITA DE CÁSSIA FERNANDES;FERNANDES, RITA DE CASSIA",Americana,SP,"Doutorado em Educação (Faculdade de Educação/ UNICAMP, 2015). Mestrado em Educação Física (Faculdade de Educação Física/ UNICAMP, 2004). Licenciatura em Educação Física (FEF/ UNICAMP, 2001). Atuou como professora na rede municipal de ensino de Sorocaba S/P. Tem experiência na área de formação de professores dos cursos de Educação Física e Pedagogia. Atua com as disciplinas de Educação Física escolar, Estágio Supervisionado, Dança, Ginástica e Circo. Atuou como docente da ESAMC - Sorocaba/ SP, do Centro Universitário Nossa Senhora do Patrocínio de Itu/SP, da Escola Superior de Educação Física de Jundiaí e da Universidade Federal de Juiz de Fora (Campus Avançado de Governador Valadares). Atualmente, é docente da Universidade Federal de Uberlândia. Coordena o Núcleo de Pesquisas em Ginástica e Circo (NUPEGIC) da FAEFI/UFU. Membro do Grupo de Estudos e Pesquisas em Circo (CIRCUS) da FEF/UNICAMP, do Grupo de Estudos e Pesquisas em Gesto, Expressão e Educação (Faculdade de Educação - USP) e do Laboratório de Estudos sobre Escola, Currículo e Educação Física. É Professora do Programa de Pós-Graduação em Artes Cênicas (PPGAC) do Instituto de Artes/UFU e do Programa de Pós-Graduação - Mestrado Profissional em Artes (Prof Artes) do Instituto de Artes/UFU.",14-02-2022,Universidade Federal de Uberlândia,
