TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Alfaias Sagradas: Obras do Acervo do Museu Arquidiocesano de Arte Sacra de Mariana,2005,Português,VAZIO,"['Luiz Antônio Cruz Souza', 'Antônio Fernando Batista dos Santos', 'Alessandra Rosado']","['1', '2', '3']",['3']
Princípios históricos e filosóficos da conservação preventiva,2008,Português,VAZIO,"['Alessandra Rosado', 'Yacy-Ara Froner']","['1', '2']",['1']
"Manuseio, embalagem e transporte de acervos",2008,Português,VAZIO,['Alessandra Rosado'],['1'],['1']
Planejamento de Mobiliário,2008,Português,VAZIO,"['Alessandra Rosado', 'Yacy-Ara Froner']","['1', '2']",['1']
"Arte concreta e vertentes construtivas: teoria, crítica e história da arte técnica (Jornada ABCA) ? Comunicadores",2018,Português,VAZIO,"['Alessandra Rosado', 'Cláudia Fazzolari', 'Yacy-Ara Froner']","['1', '2', '3']",['1']
Ciências do Patrimônio: Horizontes Transdisciplinares,2015,Português,VAZIO,"['Alessandra Rosado', 'WILLI DE BARROS GONÇALVES']","['1', '3']",['1']
