ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1719355914625152,Marina Marcondes Machado,Machado,"MACHADO, M. M.;MACHADO, MARINA MARCONDES",São Paulo,SP,"Marina Marcondes Machado iniciou-se no teatro de maneira radicalmente empírica, como atriz no Teatro Ventoforte e como professora de teatro na Escola Municipal de Iniciação Artística de São Paulo, nas décadas de 1980 e 1990. Como muitos jovens artistas da sua geração, só mais tarde procurou a formação acadêmica: formou-se em Psicologia pela PUC-SP (1998), fez o Mestrado em Artes na ECA-USP (2001) e o Doutorado em Psicologia da Educação na PUC-SP (2007). Em 2009 realizou a pesquisa de pós-doutorado Territórios do Brincar (ECA-USP) e, em 2012, migrou para Belo Horizonte, para trabalhar junto à Licenciatura em Teatro da Escola de Belas Artes, na UFMG; em seguida passou a fazer parte do Programa de Pós-Graduação da EBA-UFMG, na linha Artes da Cena. Publicou cinco livros e inúmeros artigos que tematizam arte, infância e as relações adulto-criança, a partir das lentes fenomenológica e psicanalítica. É uma professora-artista, escritora e pesquisadora das relações entre infância e cena contemporânea, líder do grupo de pesquisa AGACHO / Laboratório de pedagogias teatrais e criadora do site-blog www.agachamento.com. Seu percurso acadêmico e artístico-existencial trilha hoje caminhos por entre arte e educação, estudos da infância e teatralidades, ensino universitário e cotidianeidade.",22-07-2022,Universidade Federal de Minas Gerais,
