PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
A música eletroacústica no Brasil: uma abordagem musicológica,2003,2004,PESQUISA,"['José Henrique Padovani Velloso', 'Carlos Vicente de Lima Palombini']","['NAO', 'SIM']"
Controladores uni- e bi-direcionais,2005,2007,PESQUISA,"['José Henrique Padovani Velloso', 'Sérgio Freire']","['NAO', 'SIM']"
"Extração, análise e processamento em tempo real de informações musicais presentes em sinais de áudio gerados por instrumentistas e cantores",2006,2007,PESQUISA,"['José Henrique Padovani Velloso', 'Sérgio Freire']","['NAO', 'SIM']"
"Estratégias de desenvolvimento, adaptação e aplicação de modelos e técnicas de escuta/aprendizado de máquina em processos analítico-criativos voltados à música instrumental, eletroacústica, audiovisual e interativa.",2021,ATUAL,PESQUISA,"['José Henrique Padovani Velloso', 'Sérgio Freire', 'Rogério Vasconcelos Barbosa', 'Fellipe Miranda', 'Caio Campos', 'Jalver Bethônico', 'Júlio Guatimosim']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Estudo, desenvolvimento e aplicação de técnicas e processos audiovisuais em tempo real na música interativa",2022,ATUAL,PESQUISA,"['José Henrique Padovani Velloso', 'Sérgio Freire', 'Rogério Vasconcelos Barbosa', 'Tatiana Olivieri Catanzaro', 'Ivan Eiji Simurra', 'Felipe Amorim', 'Danilo Augusto de Albuquerque Rossetti', 'Fellipe Miranda', 'Caio Campos', 'Jalver Bethônico']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Investigação te&amp;#769;cnica e criativa de estrate&amp;#769;gias de machine listening e MIR na explorac&amp;#807;a&amp;#771;o de sons e modelos vocais em contextos de experimentac&amp;#807;a&amp;#771;o, composic&amp;#807;a&amp;#771;o e performance de mu&amp;#769;sica interativa",2018,2020,PESQUISA,"['José Henrique Padovani Velloso', 'Fellipe Miranda']","['SIM', 'NAO']"
o computador como espaço de criação e performance musical,2007,2009,PESQUISA,"['José Henrique Padovani Velloso', 'Silvio Ferraz de Melo Filho']","['NAO', 'SIM']"
"Representação, intuição e contato na composição com algoritmos",2007,2009,PESQUISA,"['José Henrique Padovani Velloso', 'Silvio Ferraz de Melo Filho']","['SIM', 'NAO']"
Criação musical estendida: composição musical e artesanato em expansão,2009,2013,PESQUISA,"['José Henrique Padovani Velloso', 'Silvio Ferraz de Melo Filho']","['SIM', 'NAO']"
"Investigação te&amp;#769;cnica e criativa de estrate&amp;#769;gias de machine listening e MIR na explorac&amp;#807;a&amp;#771;o de sons e modelos vocais em contextos de experimentac&amp;#807;a&amp;#771;o, composic&amp;#807;a&amp;#771;o e performance de mu&amp;#769;sica interativa",2016,2017,PESQUISA,['José Henrique Padovani Velloso'],['SIM']
"A mímesis na estruturação sonora da escrita instrumental: desenvolvimento histórico, ferramentas analíticas e abordagens práticas",2016,ATUAL,PESQUISA,['José Henrique Padovani Velloso'],['SIM']
"Criação musical e sonologia: estudo técnico, prático e teórico do artesanato sonoro-musical da atualidade",2013,2016,PESQUISA,"['José Henrique Padovani Velloso', 'Esmeraldo Marques Pergentino Filho', 'Rafael Diniz Paulino', 'Felipe Grisi Correia Pontes', 'Matteo Ciacchi']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
"Investigação te&amp;#769;cnica e criativa de estrate&amp;#769;gias de machine listening e MIR na explorac&amp;#807;a&amp;#771;o de sons e modelos vocais em contextos de experimentac&amp;#807;a&amp;#771;o, composic&amp;#807;a&amp;#771;o e performance de mu&amp;#769;sica interativa",2014,2016,PESQUISA,['José Henrique Padovani Velloso'],['SIM']
