ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
5721916789388301,Loque Arcanjo Junior,Junior,"ARCANJO, Loque;ARCANJO JÚNIOR, Loque;ARCANJO JR., Loque;JÚNIOR, Loque Arcanjo;LOQUE, Arcanjo Júnior",Belo Horizonte,MG,"Doutor e mestre em História Social da Cultura e especialista em História da Cultura e da Arte pela UFMG.  Pós-doutorado pela Escola de Música do Depto de Música da UFMG na linha de pesquisa Música e Cultura. Pesquisador vinculado ao Grupo de Pesquisa  PAMVILLA - Perspectivas Analíticas para a Música de Villa-Lobos da ECA/USP e ao Grupo de Pesquisa Corpo, Música e Cultura da Escola de Música da UEMG. Professor do Programa de Pós-Graduação em Artes e do Departamento de Teoria Musical da Universidade do Estado de Minas Gerais (UEMG) - Professor Nível VI - onde desenvolve pesquisa nas áreas de Música e História no Centro de Pesquisa da Escola de Música. É membro do Comitê Institucional de Pesquisa da Escola de Música, do Comitê de Avaliação da Editora da UEMG e do Comitê de Ética e Pesquisa (CEP-UEMG). Coordena  o Projeto de Pesquisa  intitulado Organização de um banco de dados de imagens e textos sobre as representações de música e dança afro-Brasileira - Conselho Nacional de Desenvolvimento Científico e Tecnológico- Universal - CNPq e do projeto intitulado Heitor Villa-Lobos na América Hispânica: estudo da internacionalização da obra do compositor brasileiro a partir do Acervo Curt Lange (1930-1945) - Programa de Bolsas de Produtividade em Pesquisa/PQ-UEMG. Leciona as disciplinas de História da Arte,  História da Música Brasileira e Antropologia Cultural. É autor dos livros: Heitor Villa-Lobos os sons de uma nação imaginada (Editora Letramento, 2016) e  O ritmo da mistura e o compasso da História: o modernismo musical nas Bachianas Brasileiras de Heitor Villa-Lobos (Editora E-papers, 2008).",16-07-2022,Universidade do Estado de Minas Gerais,https://orcid.org/0000-0002-4912-8190
