COURSE,YEAR,INTEGRANTES
Curso de Percepção Musical,1996,['Cecília Nazaré de Lima']
Apreciação musical/Temas musicais ao alcance de todos,2014,['Cecília Nazaré de Lima']
Elementos que valorizam a expressividade de um discurso,2004,['Cecília Nazaré de Lima']
