PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
Les collections et les archives comme agents de la mondialisation : construire une mémoire et une valeur symbolique. Le cas de l'art brésilien dans les collections latino-américaines en Europe,2019,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'Henrique Grimaldi', 'Larissa Goçalves Noriega', 'Leticia Machado', 'Giovanna Marques Guisard Restivo', 'Selma Caetano']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
A internacionalização do mercado de artes plásticas,1999,2001,PESQUISA,['Maria Lucia Bueno Ramos'],['SIM']
Mode et Art.: Haute Couture et Haute Culture.La dynamique de la mode dans la mondialisation: de la disnction sociale aux modes vie.,2005,2007,PESQUISA,['Maria Lucia Bueno Ramos'],['SIM']
Das Butiques à São Paulo Fashion Week: História e organização do campo da moda no Brasil.,2010,2012,PESQUISA,"['Maria Lucia Bueno Ramos', 'Elisabeth Murilho da Silva', 'Alfredo Suppia']","['SIM', 'NAO', 'NAO']"
"Entre Moda e Gastronomia:cultura, consumo e estilos de vida no Brasil contemporâneo.",2010,2016,PESQUISA,['Maria Lucia Bueno Ramos'],['SIM']
A condição de artista contemporâneo no Brasil: entre as instituições e o mercado. Uma abordagem sociológica.,2012,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'maria izabel branco ribeiro', 'Renata Bernardes Proença', 'Elisiana Frizzoni Candian', 'Talisson Melo e Souza', 'Jocasta Ferraz']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Artes Plásticas e Gastronomia (artistas e chefs) na Globalização.,2015,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'Jocasta Ferraz', 'Thamara Venacio de Almeida', 'Mariane Cosserat', 'Leonardo ribeiro Barbosa']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
"Trabalho, êxito e profissionalização na arte contemporânea. Uma perspectiva histórica e comparativa",2017,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'Renata Oliveira Caetano', 'Henrique Grimaldi', 'Larissa Goçalves Noriega', 'Thalita de Castro', 'Leticia Machado', 'Thamara Venancio', 'Giovanna Marques Guisard Restivo', 'Selma Caetano']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Coleções, museus e exposições: consagração e mundialização no mundo da arte moderna e contemporânea. Arte brasileira e arte latino-americana como estudos de caso.",2020,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'Clecius Campos', 'Fernanda Quintão', 'Leonardo de Souza Ramos', 'Giovana Guisard', 'Larissa Andrioli', 'Tiago Gabina', 'amanda mazzoni marcato', 'Ivo Lazarevitch Filho', 'Daniel Iram Moreira']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
"Estética, sociedade de consumo e mundialização. Um estudo sobre as interações entre os mundos da arte e a economia criativa (artes visuais, moda, design e gastronomia). Uma perspectiva histórica e sociológica.",2020,ATUAL,PESQUISA,"['Maria Lucia Bueno Ramos', 'Anna Flavia Silva', 'Clecius Campos', 'Henrique Grimaldi', 'Leticia Machado', 'Fernanda Quintão', 'Leonardo de Souza Ramos', 'Giovana Guisard', 'Larissa Andrioli', 'Tiago Gabina']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Encontros com Arte,2013,ATUAL,EXTENSAO,"['Maria Lucia Bueno Ramos', 'Elisiana Frizzoni Candian', 'Talisson Melo e Souza', 'Maraliz Christo', 'Raquel Quinet']","['NAO', 'NAO', 'NAO', 'NAO', 'SIM']"
Economia das exposições de arte contemporânea no Brasil,2010,2011,PESQUISA,"['Maria Lucia Bueno Ramos', 'Renata Bernardes Proença', 'Ana Leticia Fialho', 'ilana Goldstein']","['NAO', 'NAO', 'SIM', 'NAO']"
"Olly e Werner Reinheimer: moda, arte e política. Do arquivo pessoal ao patrimônio nacional.",2013,2017,PESQUISA,"['Maria Lucia Bueno Ramos', 'Patricia Reinheimer']","['NAO', 'SIM']"
Visual Arts and Gastronomy (artists and chefs) in the Globalized World. PROGRAMA CAPES ESTÁGIO SENIOR NO EXTERIOR,2015,2016,PESQUISA,"['Maria Lucia Bueno Ramos', 'Maria Lucia Bueno']","['SIM', 'NAO']"
