INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade do Oeste de Santa Catarina,1998,02,02,02,Letras Alemão - Programa Magister,GRADUACAO,"['Cultura Alemã', 'Língua Alemã III/IV']"
Universidade Federal de Santa Catarina,1999,04,04,04,Letras Alemao,GRADUACAO,['Alemao 1-6  Introducao a teoria da traducao  alemao comercial literatura alema 1 e 2 conversacao']
Universidade do Estado de Santa Catarina,2006,,ATUAL,ATUAL,Artes Cênicas,GRADUACAO,['Dramaturgia I; Dramaturgia II; Critica Teatral I; Critica Teatral II; Evolução do Teatro 3']
