TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
"Duo Paticumpá: Refletindo sobre nossas pesquisas, composições e performances com percussão e eletrônicos",2016,Português,EDUFRN - Livros digitais,"['Cesar Adriano Traldi', 'Cleber  da Silveira Campos']","['1', '2']",['1']
Estratégias de performance em improvisações sonoro-gestuais,2012,Português,Composer,"['Cesar Adriano Traldi', 'Mariana Parreira Pinto']","['1', '2']",['1']
