TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
O quiasma e a experiência da infinitude nas obras de Rainer Maria Rilke e Clarice Lispector,2018,10.1590/2316-40185317,Português,ESTUDOS DE LITERATURA BRASILEIRA CONTEMPORÂNEA,A1,2316-4018,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
CORPOS INFORMES: A DISSOLUÇÃO DA IDENTIDADE NOS POEMAS DE ANA CRISTINA CESAR E ORIDES FONTELA,2017,10.11606/va.v0i32.122182,Português,VIA ATLÂNTICA,A4,2317-8086,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
"Segunda pele: uma análise do figurino do filme  Psicose, de Alfred Hitchcock",2018,,Português,Revista Livre de Cinema,B2,2357-8807,"['Alexandre Rodrigues da Costa', 'Bárbara de Souza Mandarano']","['1', '2']",['1'],-99
Entre labirintos e anagramas: o informe como dilaceramento dos corpos na obra de Hans Bellmer,2018,,Português,ART&amp;SENSORIUM,A2,2358-0437,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
Configurações indeterminadas: uma análise do diagrama e da mancha como desdobramentos da anamorfose na obra de Hans Bellmer,2019,10.11606/2019.155645,Português,Ars,A1,2178-0447,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
Manifestações do informe,2020,10.5216/vis.v18.58761,Português,VISUALIDADES,A3,2317-6784,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
"Tessituras labirínticas: a mise en abyme e a metalepse como ramificações da narrativa em ?Bandersnatch?, episódio da série Black Mirror",2020,10.22475/rebeca.v9n1.537,Português,Rebeca,B1,2316-9230,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
Sonar: Uma análise visual,2021,10.14393/OUV-v16n2a2020-51052,Português,OUVIROUVER (ONLINE),XX,1983-1005,"['Gabriela Clemente de Oliveira', 'Alexandre Rodrigues da Costa']","['1', '2']",['2'],-99
Fragmentos de tempos e espaços: um estudo comparativo entre as obras de Gordon Matta-Clark e Michael Wesely,2021,10.5965/18083129152021e0012,Português,DAPESQUISA,A4,1808-3129,"['Marília Fiúza Queiroz', 'Alexandre Rodrigues da Costa']","['1', '2']",['2'],-99
Escritas múltiplas: a criação de ações autorais por meio da apropriação,2021,10.5902/1983734865440,Português,Revista Digital do Laboratório de Artes Visuais ? UFSM/RS,B1,1983-7348,"['Alexandre Rodrigues da Costa', 'Amanda Kistemann Eltz']","['1', '2']",['1'],-99
Prazeres do dispêndio: o jogo de arcade como forma de transgressão e comunicação no anime High Score Girl,2022,10.56120/prco.v2i3.33,Português,Prajna - Revista de Culturas Orientais,XX,2675-9969,['Alexandre Rodrigues da Costa'],['1'],['1'],-99
"Além do acaso estúpido da química: o informe como manipulação do tempo em Decasia, de Bill Morrison",2014,,Português,Revista Laika,XX,2316-4077,"['Alexandre Rodrigues da Costa', 'Miriam Aparecida Mendes']","['1', '2']",['1'],-99
