ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
3827255304233580,Theresa Christina Barbosa de Medeiros,Medeiros,"MEDEIROS, Theresa;MEDEIROS, THERESA CHRISTINA BARBOSA DE",Umarizal,RN,"Professora Adjunta da Faculdade de Comunicação (FACOM) da Universidade Federal de Juiz de Fora, docente permanente do Programa de Pós-Graduação em Artes, Cultura e Linguagens - PPGALC/UFJF e do International Master in Cinema Studies - IMACS. Doutora em Comunicação pela Pontifícia Universidade Católica do Rio de Janeiro (2017), com período de estágio sanduíche na Università degli Studi Firenze (Itália/2015) pelo Programa de Doutorado Sanduíche no Exterior (PDSE/CAPES). Mestre pelo Programa de Pós-graduação em Estudos da Mídia, da Universidade Federal do Rio Grande do Norte (2011), com graduação em Comunicação Social - habilitação em Jornalismo, pela Universidade Federal do Rio Grande do Norte (2007). Possuí experiência docente em direção de arte e design visual, produção audiovisual, direção sonora e desenho de som. Tem como principais áreas de interesse: cinema, direção de arte, narrativa visual, memória, nostalgia, produção sonora. Foi uma das organizadoras do livro Nostalgias e memórias no tempo das mídias, publicado pelo Selo PPGCOM/UFJF e Editora Insular (2020). Atualmente é membro do grupo de pesquisa Comunicação, cidade e memória (UFJF/CNPq) e do Grupo de Pesquisa em conteúdos transmídia, convergência de culturas e telas - IAD/UFJF.",22-07-2022,,https://orcid.org/0000-0001-8872-6946
