COURSE,YEAR,INTEGRANTES
FOTOGRAFIA PLÁSTICA,2006,['Patricia Dias FRANCA-HUCHET']
OBRA X REFLEXÃO,2001,['Patricia Dias FRANCA-HUCHET']
Topologias da Arte - Elementos Formadores do Processo Artístico Contemporâneo,2001,['Patricia Dias FRANCA-HUCHET']
"Fotografía, figura Imagen: la experiencia de los cuatro temperamentos",2009,"['Patricia Dias FRANCA-HUCHET', 'Guillermo Aymerich']"
A fotografia plástica,2007,['Patricia Dias FRANCA-HUCHET']
A Construção do Real na Arte,2011,['Patricia Dias FRANCA-HUCHET']
FOTOGRAFIA FIGURA IMAGEN: la experiencia de los quatro temperamentos,2009,['Patricia Dias FRANCA-HUCHET']
