ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
