COURSE,YEAR,INTEGRANTES
Jornadas Didáticas,2006,"['Sérgio de Figueiredo Rocha', 'Antônio Carlos Guimarães', 'Carla Reis Silva', 'Marcia Taborda', 'Abel de Moraes', 'Nichola Viggiano']"
Coral de Trombones da UFSJ,2007,['Sérgio de Figueiredo Rocha']
Curso de Extensão de Música,2007,"['Iura de Resende', 'Sérgio de Figueiredo Rocha', 'Abel de Moraes', 'Antônio Guimarães', 'Thais dos Guimarães', 'Nichola Viggiano']"
OFICINA DE TROMBONE,2014,['Sérgio de Figueiredo Rocha']
Corporeidade e Música: Construindo Diálogos,2007,['Sérgio de Figueiredo Rocha']
