ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
3610378006356240,Mônica Pedrosa de Pádua,Pádua,"PEDROSA, Mônica;PÁDUA, Mônica Pedrosa de",Belo Horizonte,MG,"Graduada em Canto pela Universidade Federal de Minas Gerais (1986). Mestre em Canto pela Manhattan School Of Music (1989). Doutora em Letras / Literatura Comparada pela Faculdade de Letras da UFMG (2009). Realizou Pós-doutorado como Professora Visitante na Universidade da Califórnia, Riverside, como bolsista do Programa Capes/PrInt (2021-2022). É professora associada da Escola de Música da UFMG. Foi Diretora dessa Instituição na gestão 2014-2018. Atua na linha de pesquisa Performance Musical do programa de Pós-graduação em Música. É coordenadora do Grupo de Pesquisa Resgate da Canção Brasileira inscrito no diretório de pesquisa do CNPq em 2003. Desenvolve os seguintes projetos de pesquisa: ?A canção brasileira de câmara? - localização de partituras, catalogação, análise, divulgação, edições de partituras, registro sonoro; ?Estudos da Canção de Câmara Brasileira para Canto e Violão? - análise, performance, transcrição, registro sonoro, dicção em português; ?Voz: Sonologia e Performance? - estudo da voz como material acústico em sua vinculação com as produções e atividades musicais, estudos sobre o Português brasileiro cantado. Elaborou, juntamente com pesquisadores brasileiros da área de Canto, a Tabela Fonética do Português Brasileiro Cantado. Em sua pesquisa de Doutorado estudou as interrelações entre música e poesia nas canções de câmara de Lorenzo Fernandes, quando desenvolveu teorias sobre imagética musical com base na semiologia da música. Participou da comissão encarregada de elaborar proposta do Plano de Cultura da UFMG, atendendo a convocação do Edital Mais Cultura nas Universidades, do Minc e MEC. Foi co-coordenadora do Projeto Plano de Cultura da UFMG e integrante do comité executivo do Fórum UFMG de Cultura. Atua regularmente como cantora em música de câmara e concertos com orquestra como o Requiem de Brahms, o Requiem de Mozart e a Missa Brevis de Beethoven.",16-05-2022,Universidade Federal de Minas Gerais,
