INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade do Estado do Rio de Janeiro,2014,02,02,02,Artes Visuais,GRADUACAO,"['Arte e Materialidade', 'Campo Ampliado da Escultura', 'Laboratório 2 - O quarto (Instalação)', 'Música: Processos e Modalidades', 'Tópicos Especiais em Artes Visuais I - Aprofundamentos em Processos Artísticos', 'Tópicos Especiais em Artes Visuais III - Aprofundamento em Artes Sonoras']"
Universidade do Estado do Rio de Janeiro,2015,02,02,02,Artes Visuais,GRADUACAO,"['Monitoria de disciplina &amp;amp;quot;Campo Ampliado da Escultura&amp;amp;quot;', 'Monitoria de disciplina &amp;amp;quot;Música: Processos e Modalidades&amp;amp;quot;']"
Universidade Federal do Sul da Bahia,2018,08,08,08,"Som, Imagem e Movimento",GRADUACAO,['Laboratório de Projeto: Território']
Universidade Federal do Sul da Bahia,2018,12,12,12,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,['Ateliê em Arte e Comunidades']
Universidade Federal do Sul da Bahia,2018,12,12,12,Interdisciplinar em Artes,GRADUACAO,['Ateliê em Arte e Comunidades']
Universidade Federal do Sul da Bahia,2018,12,12,12,"Som, Imagem e Movimento",GRADUACAO,['Arqueologia do Som']
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,['Modos de Escuta e Criação Sonora']
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes,GRADUACAO,['Modos de Escuta e Criação Sonora']
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,['Ateliê em Encontro de Saberes']
Universidade Federal do Sul da Bahia,2018,05,05,05,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Cor, Forma, Imagem']"
Universidade Federal do Sul da Bahia,2018,08,08,08,"Som, Imagem e Movimento",GRADUACAO,['Criação Editorial']
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,['Criação Editorial']
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes,GRADUACAO,['Criação Editorial']
Universidade Federal do Sul da Bahia,2018,05,05,05,"Som, Imagem e Movimento",GRADUACAO,"['Cor, Forma, Imagem']"
Universidade Federal do Sul da Bahia,2018,05,05,05,Interdisciplinar em Artes,GRADUACAO,"['Cor, Forma, Imagem']"
Universidade Federal do Sul da Bahia,2018,08,08,08,Interdisciplinar em Artes,GRADUACAO,['Ateliê em Encontro de Saberes']
Universidade Federal do Sul da Bahia,2019,05,05,05,"Som, Imagem e Movimento",GRADUACAO,"['Práticas do Desenho (LAB)', 'Artes Gráficas: materiais, suportes e recursos técnicos (LAB)']"
Universidade Federal do Sul da Bahia,2019,12,12,12,"Som, Imagem e Movimento",GRADUACAO,['Criação e Composição Sonora (LAB)']
Universidade Federal do Sul da Bahia,2019,09,09,09,"Som, Imagem e Movimento",GRADUACAO,"['Ilustração (LAB)', 'Arte Final em Artes Gráficas (LAB)']"
Universidade Federal do Sul da Bahia,2019,12,12,12,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Campo das Artes: saberes e práticas', 'Criação e Composição Sonora (LAB)']"
Universidade Federal do Sul da Bahia,2019,05,05,05,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Artes Gráficas: materiais, suportes e recursos técnicos (LAB)', 'Práticas do Desenho (LAB)']"
Universidade Federal do Sul da Bahia,2019,09,09,09,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Ilustração (LAB)', 'Arte Final em Artes Gráficas (LAB)', 'Campo das Artes: saberes e práticas']"
Universidade Federal do Sul da Bahia,2019,09,09,09,Interdisciplinar em Artes,GRADUACAO,"['Ilustração (LAB)', 'Arte Final em Artes Gráficas (LAB)', 'Campo das Artes: saberes e práticas']"
Universidade Federal do Sul da Bahia,2019,12,12,12,Interdisciplinar em Artes,GRADUACAO,"['Criação e Composição Sonora (LAB)', 'Campo das Artes: saberes e práticas']"
Universidade Federal do Sul da Bahia,2019,05,05,05,Interdisciplinar em Artes,GRADUACAO,"['Práticas do Desenho (LAB)', 'Artes Gráficas: materiais, suportes e recursos técnicos (LAB)']"
Universidade Federal do Sul da Bahia,2019,09,09,09,Especialização Pedagogias das Artes: linguagens artísticas e ação cultural,ESPECIALIZACAO,['Ateliê Tópicos em Linguagens Artísticas: Manifestações']
Universidade Federal do Sul da Bahia,2020,05,05,05,Interdisciplinar em Artes,GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Ateliê em Arte e Comunidades', 'Cor, Forma, Imagem', 'Som, Imagem e Movimento nas Artes Contemporâneas', 'Trabalho de Conclusão de Curso']"
Universidade Federal do Sul da Bahia,2020,05,05,05,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Ateliê em Arte e Comunidades', 'Cor, Forma, Imagem', 'Som, Imagem e Movimento nas Artes Contemporâneas', 'Trabalho de Conclusão de Curso']"
Universidade Federal do Sul da Bahia,2020,05,05,05,"Som, Imagem e Movimento",GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Ateliê em Arte e Comunidades', 'Cor, Forma, Imagem', 'Som, Imagem e Movimento nas Artes Contemporâneas', 'Trabalho de Conclusão de Curso']"
Universidade Federal do Sul da Bahia,2020,02,02,02,Interdisciplinar em Artes,GRADUACAO,"['Ateliê em Arte e Memória', 'Direção e Criação', 'Laboratório de Projetos: Narrativas']"
Universidade Federal do Sul da Bahia,2020,02,02,02,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Ateliê em Arte e Memória', 'Direção e Criação', 'Laboratório de Projeto: Narrativas']"
Universidade Federal do Sul da Bahia,2020,02,02,02,"Som, Imagem e Movimento",GRADUACAO,"['Ateliê em Arte e Memória', 'Direção e Criação', 'Laboratório de Projeto: Narrativas']"
Universidade Federal do Sul da Bahia,2021,03,03,03,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Experiências do Sensível', 'Ilustração']"
Universidade Federal do Sul da Bahia,2021,03,03,03,Interdisciplinar em Artes,GRADUACAO,"['Experiências do Sensível', 'Ilustração']"
Universidade Federal do Sul da Bahia,2021,03,03,03,"Som, Imagem e Movimento",GRADUACAO,"['Experiências do Sensível', 'Ilustração']"
Universidade Federal do Sul da Bahia,2021,11,11,11,"Som, Imagem e Movimento",GRADUACAO,['Cultura Material nas Américas']
Universidade Federal do Sul da Bahia,2021,11,11,11,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,['Cultura Material nas Américas']
Universidade Federal do Sul da Bahia,2021,08,08,08,Interdisciplinar em Artes,GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Laboratório de Projetos: Corporalidades', 'Práticas do Desenho']"
Universidade Federal do Sul da Bahia,2021,08,08,08,"Som, Imagem e Movimento",GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Laboratório de Projetos: Corporalidades', 'Práticas do Desenho']"
Universidade Federal do Sul da Bahia,2021,08,08,08,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Arte, Comunidades e Espacialidades', 'Laboratório de Projetos: Corporalidades', 'Criação Editorial']"
Universidade Federal do Sul da Bahia,2021,05,05,05,"Som, Imagem e Movimento",GRADUACAO,"['Ateliê em Arte e Memória', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Criação Editorial']"
Universidade Federal do Sul da Bahia,2021,05,05,05,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Ateliê em Arte e Memória', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Criação Editorial']"
Universidade Federal do Sul da Bahia,2021,05,05,05,Interdisciplinar em Artes,GRADUACAO,"['Arqueologia do Som', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Criação Editorial']"
Universidade Federal do Sul da Bahia,2021,11,11,11,Interdisciplinar em Artes,GRADUACAO,['Cultura Material nas Américas']
Universidade Federal de Minas Gerais,2021,03,03,03,Artes,POS-GRADUACAO,"['Encruzilhadas, dissensos e expansões possíveis para uma arte colaborativa, ativista e em trânsito']"
Universidade Federal do Sul da Bahia,2022,06,06,06,"Som, Imagem e Movimento",GRADUACAO,"['Arte e Tecnologia', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Video Musical: a Imagem para o Som']"
Universidade Federal do Sul da Bahia,2022,06,06,06,Interdisciplinar em Artes,GRADUACAO,"['Arte e Tecnologia', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Video Musical: a Imagem para o Som']"
Universidade Federal do Sul da Bahia,2022,06,06,06,Interdisciplinar em Artes e Suas Tecnologias,GRADUACAO,"['Arte e Tecnologia', 'Ateliê em Modos de Inscrição da Produção em Artes', 'Video Musical: a Imagem para o Som']"
