ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
2162579769017244,Rachel de Sousa Vianna,Vianna,"VIANNA, R. S.;VIANNA, RACHEL DE SOUSA",Belo Horizonte,MG,"Sou professora da Escola Guignard e do Programa de Pós-Graduação em Artes da Universidade do Estado de Minas Gerais - UEMG. Minha trajetória acadêmica inclui pós-doutorado em educação pela UFMG; doutorado em educação pela USP, com bolsa sanduíche na Universidade de Roehampton, em Londres; mestrado em arte-educação pela Universidade do Texas em Austin; bacharelado em arquitetura e urbanismo pela UFMG e licenciatura em artes plásticas pela Escola Guignard. Sou líder do Grupo de Pesquisa Mediação em Arte e Cultura: Teorias e Métodos, vinculado à UEMG. Desde 2000, desenvolvo estudos e projetos nas áreas de mediação cultural, educação museal e patrimonial e Educação do Ambiente Construído - BEE. Interesso-me por metodologias ativas de ensino-aprendizagem capazes de integrar a educação estética e ética para atingir um duplo objetivo: ampliar o alcance e a qualidade da experiência estética visual e promover o desenvolvimento da capacidade de pensar criticamente as artes visuais, o espaço construído e os desafios do mundo contemporâneo.",14-05-2022,Universidade do Estado de Minas Gerais,
