ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1612365823765731,Maria do Carmo de Freitas Veneroso,Veneroso,"VENEROSO, M. C. F.;VENEROSO, MARIA DO CARMO DE FREITAS;Maria do Carmo de Freitas Veneroso",Belo Horizonte,MG,"Artista pesquisadora e Professora Titular da Escola de Belas Artes da Universidade Federal de Minas Gerais. Doutora em Estudos Literários pela Faculdade de Letras da Universidade Federal de Minas Gerais (2000) e Mestre (Master of Fine Arts - MFA) pelo Pratt Institute, New York, EUA (1984). Bacharel em Belas Artes pela Escola de Belas Artes da Universidade Federal de Minas Gerais (1978). Pós-doutorado pela Indiana University ? Bloomington, EUA (2009). Trabalha sobre as relações entre as artes, focalizando a arte impressa e a imagem múltipla, principalmente o livro de artista e o campo ampliado da gravura e suas interseções e contrapontos com a escrita e a imagem no contexto da arte contemporânea. Divide as suas atividades artísticas com a prática do ensino, da pesquisa, da publicação e da administração universitária. Coordena o grupo de pesquisa CALIGRAFIAS E ESCRITURAS e o LITHOLABOR - Laboratório/Atelier de Litografia da EBA/UFMG. Tem experiência na área de Artes Plásticas, Teoria, Crítica e História da Arte, atuando principalmente nos seguintes temas: arte contemporânea, gravura, livro de artista, fotografia, relações entre palavra e imagem, memória, arquivo e apropriação nas artes. É membro do corpo permanente do Programa de Pós-Graduação em Artes da Escola de Belas Artes da UFMG que ajudou a fundar, desde 2001. Coordenou a implantação do primeiro Doutorado em Artes do Estado de Minas Gerais e quinto do Brasil, na Escola de Belas Artes da Universidade Federal de Minas Gerais (2006). É membro do conselho editorial de periódicos no Brasil e exterior, tais como a  Revista Estúdio, da Faculdade de Belas-Artes da Universidade de Lisboa, Portugal e a Revista UFMG, da Universidade Federal de Minas Gerais, além de ser uma das editoras científicas dos números 37 e 38 da Revista Internacional em Língua Portuguesa - RILP, da Associação das Universidades de Língua Portuguesa - AULP.  Foi professora da Indiana University, Bloomington, EUA em 2009, onde coordenou intercâmbio de cooperação. Tem obras na coleção da Fine Arts Library, da Indiana University, Bloomington, EUA, do Museu de Arte da Pampulha e em acervos particulares. Tem exposto sua produção artística no Brasil e no exterior. Publica livros e artigos sobre suas pesquisas, em jornais e revistas acadêmicas nacionais e internacionais. Organiza e participa de eventos nacionais e internacionais na sua área. É Bolsista de Produtividade em Pesquisa do CNPq e consultora Ad-Hoc da Capes e do CNPq. Bolsista do programa Pesquisador Mineiro da FAPEMIG (2013-2015). É membro do Comitê Brasileiro de História da Arte, da Associação Brasileira de Críticos de Arte (ABCA), da IAWIS - International Association of Word and Image Studies, da Southern Graphics Society, EUA e do IMPACT ? International Multi-disciplinary Printmaking Conference. Membro do Comitê Científico do Congresso CSO - Criadores sobre outras obras, Faculdade de Belas Artes da Universidade de Lisboa, Portugal. Professora Residente do Instituto de Estudos Avançados Transdisciplinares (IEAT) da UFMG (2015-2016).",30-05-2022,Universidade Federal de Minas Gerais,
