COURSE,YEAR,INTEGRANTES
Avaliação Neuropsicológica,2016,['Marília Nunes Silva']
Avaliação das funções musicais (MBEA): Fundamentos teóricos e aplicabilidade,2018,['Marília Nunes Silva']
Aprofundamento sobre pesquisas neurocientíficas e de cognição musical para o desenvolvimento humano,2018,['Marília Nunes Silva']
Curso pré-simpósio: Neurociências e Música,2012,"['Marília Nunes Silva', 'Ana Maria Arruda Lana']"
