TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
"Rádio Interofônica #5 - Descartografias Visuais, Sonoras e Audiosivuais",2012,Português,FUNARTE,"['Marcelo Simon Wasem', 'Mariana Novaes']","['1', '2']",['1']
Acionamentos do devir artista-nômade: um projeto de arte colaborativa dentro do Museu da Maré.,2015,Português,PROEX / UFES,['Marcelo Simon Wasem'],['1'],['1']
O corpo múltiplo das juventudes: potência e política,2017,Português,Futura,"['Marcelo Simon Wasem', 'André Sobrinho', 'Jaqueline Santos']","['1', '2', '3']",['1']
Ampliando as possibilidades culturais da juventude: Somos Cultura! Criamos Culturas!,2017,Português,Futura,['Marcelo Simon Wasem'],['1'],['1']
Sobre o direito à comunicação e à liberdade de expressão: Seja seu meio e expresse sua mensagem!,2017,Português,Futura,['Marcelo Simon Wasem'],['1'],['1']
"Do direito ao desporto e ao lazer: Respeito ao corpo, ao jogo e ao tempo livre!",2017,Português,Futura,['Marcelo Simon Wasem'],['1'],['1']
"A terra, o território e as diversas formas de ocupação: Quem fala da minha quebrada sou eu!",2017,Português,Futura,['Marcelo Simon Wasem'],['1'],['1']
Ser indi&amp;#769;gena e&amp;#769; ser site-specific /abrir a roda e&amp;#769; espac&amp;#807;o potencial de transversalidades: possi&amp;#769;veis expanso&amp;#771;es para a arte colaborativa,2020,Português,Editora do PPGCA-UFF,['Marcelo Simon Wasem'],['1'],['1']
