TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Amusia congênita ou do desenvolvimento,2010,Português,Novo Conceito,"['Marília Nunes Silva', 'Vitor Geraldi Haase']","['1', '2']",['1']
Os efeitos cognitivos do treinamento musical,2020,Português,T-ser centro de saberes,"['Marília Nunes Silva', 'Maria Clotilde Henriques Tavares', 'PATRÍCIA VANZELLA']","['1', '2', '3']",['1']
