ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
8239652570307384,Cairo Mohamad Ibrahim Katrib,Katrib,"KATRIB, C. M. I.;KATRIB, Cairo Mohamad Ibrahim;IBRAHIM KATRIB, CAIRO MOHAMAD",Goiânia,GO,"Professor Associado da Faculdade de Educação, da Universidade Federal de Uberlândia-UFU. Possui graduação em Geografia pela UFG (1991-1994) Especialista em Educação para a Ciência-UFU(1998), em Planejamento Educacional ? Universidade Salgado de Oliveira (1999), Mestrado em História pelo Programa de Pós-Graduação em História-UFU (2004), Doutor em História Cultural pela Universidade de Brasília(2009) e Pós doutor pelo Programa de Pós-Graduação em História da Universidade Estadual de Maringá-PR-UEM (2018). Possui atualização acadêmica em Estudos Afro latino americanos pela Havard University (2020). Estuda e pesquisa temáticas ligadas a Educação das Relações raciais, em especial no campo da aplicação da Lei 10.639-03, da religiosidade, do ensino e da formação de professores. Docente permanente do Programa de Pós-graduação em Educação e Tecnologias-FACED-UFU e Docente Colaborador do Programa de Pós-Graduação em Artes-PROFARTES-UFU. Membro da comissão de heteroidentificação da Universidade Federal de Uberlândia, Comissão de Denúncias afrorraciais-UFU É vice - coordenador do Núcleo de Estudos afro-brasileiros e Coordenador institucional do Centro Colaborador de Apoio à Gestão, Monitoramento e Avaliação do programa Dinheiro Dreto na Escola-PDDE-FNDE-MEC.",16-02-2022,Universidade Federal de Uberlândia,
