INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal de Minas Gerais,1990,12,12,12,Música,GRADUACAO,['Harmonia I a Harmonia VIII']
Universidade Federal de Minas Gerais,2007,12,12,12,Música,GRADUACAO,"['Fundamentos de Composição A e B', 'Harmonia III e Harmonia IV']"
Universidade Federal de Minas Gerais,2008,12,12,12,Música,GRADUACAO,"['Composição', 'Fundamentos de Composiçõa A e Fundamentos de Composição B', 'Harmonia I e Harmonia II', 'Apreciação-Criação Musical']"
Universidade Federal de Minas Gerais,2009,12,12,12,Música,GRADUACAO,"['Apreciação-Criação Musical', 'Fundamentos de Composição A e D', 'Harmonia III e Harmonia IV', 'Processos e Discursos Educacionais I', 'Seminário II', 'Tópicos Especiais em Artes IV', 'Tópicos em Estruturação da Linguagem']"
Universidade Federal de Minas Gerais,2010,12,12,12,Música,GRADUACAO,"['Apreciação-Criação Musical III', 'Apreciação-Criação Musical IV', 'Harmonia I', 'Harmonia II', 'Tópicos Especiais em Artes IV']"
Universidade Federal de Minas Gerais,2011,12,12,12,Música,GRADUACAO,"['Harmonia III', 'Paradigmas e Práticas da Teoria da Arte']"
Universidade Federal de Minas Gerais,2013,12,12,12,Música,GRADUACAO,"['Fundamentos de Composição B', 'Harmonia II', 'Tópicos em Estruturação da Linguagem Musical TD2']"
Universidade Federal de Minas Gerais,2014,12,12,12,Música,GRADUACAO,"['Contraponto I', 'Fundamentos da Composição A', 'Harmonia III', 'Composição', 'Fundamentos da Composição B', 'Contraponto II', 'Harmonia IV']"
Universidade Federal de Minas Gerais,2015,12,12,12,Música,GRADUACAO,"['Contraponto III', 'Fundamentos da Composiçòa A e B', 'Harmonia I e Harmonia II', 'Laboratório de Criação I', 'Tópicos em Música de Conjunto e Práticas interpretativas', 'Composição']"
Universidade Federal de Minas Gerais,2015,12,12,12,Música,POS-GRADUACAO,['Seminários em Processos Analíticos e Criativos']
Universidade Federal de Minas Gerais,2016,12,12,12,Música,POS-GRADUACAO,['Seminário em Processos Analíticos e Criativos']
Universidade Federal de Minas Gerais,2016,12,12,12,Música,GRADUACAO,"['Harmonia III e Harmonia IV', 'Contraponto III e Contraponto IV', 'Composição', 'Fundamentos de Composição A']"
Universidade Federal de Minas Gerais,2017,12,12,12,Música,GRADUACAO,"['Composição I, II, III, IV e V', 'Contraponto II', 'Escrituras de Formas Clássicas', 'Tópicos em Estruturaçào da Linguagem Musical']"
Universidade Federal de Minas Gerais,2017,12,12,12,Música,POS-GRADUACAO,['Prática Instrumental I']
Universidade Federal de Minas Gerais,2018,12,12,12,Música,GRADUACAO,"['Composição II, III, IV e V', 'Contraponto II', 'Composição TCC', 'Tópicos em Estruturaçao da Linguagem Musical', 'Introdução à Música Eletroacústica', 'Música Eletroacústica', 'Tópicos em Música B']"
Universidade Federal de Minas Gerais,2018,12,12,12,Música,POS-GRADUACAO,"['Estudos Orientados', 'Prática Instrumental II']"
Universidade Federal de Minas Gerais,2019,12,12,12,Música,GRADUACAO,"['Composição I, II, III e IV', 'Escritura de Formas Clássicas', 'Composição TCC', 'Tópicos em Música e Tecnologia']"
Universidade Federal de Minas Gerais,2019,12,12,12,Música,POS-GRADUACAO,"['Prática Instrumental II, III  e IV', 'Estudos Orientados', 'Seminários em Performance Musical']"
Universidade Federal de Minas Gerais,2020,03,03,03,Música,GRADUACAO,"['Composição I, II, III, IV, V', 'Contraponto II', 'Escritura de Formas Clássicas', 'Música Eletroacústica']"
Universidade Federal de Minas Gerais,2020,03,03,03,Música,POS-GRADUACAO,"['Estudos Avançados em Música', 'Prática Instrumental', 'Prática Instrumental  Avançada', 'Seminários em Performance Musical']"
Universidade Federal de Minas Gerais,2021,08,08,08,Música,GRADUACAO,"['Composição II e IV', 'Escritura de Formas Clássicas', 'Música Eletroacústica', 'Tópicos em Estruturação da Linguagem Musical', 'Tópicos em Música B - Performance e Experimentação']"
Universidade Federal de Minas Gerais,2021,08,08,08,Música,POS-GRADUACAO,"['Prática Instrumental II', 'Prática Instrumental Avançada II', 'Estudos Orientados', 'Tõpicos em Música B - Performance e Experimentação']"
