COURSE,YEAR,INTEGRANTES
O que queremos com a Arte?,2008,['Rosvita Kolb Bernardes']
Linguagem Plástica Visual,2013,['Rosvita Kolb Bernardes']
Modos de falar de si: a dimensão estética nas narrativas autobiográficas,2012,"['Rosvita Kolb Bernardes', 'Luciana Esmeralda Ostetto']"
