ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1906952326422085,Alexandre Rodrigues da Costa,Costa,"COSTA, A. R.;COSTA, ALEXANDRE RODRIGUES DA",Belo Horizonte,MG,"Possui graduação em Letras pela Universidade Federal de Minas Gerais (1997), mestrado em Letras pela Universidade Federal de Minas Gerais (2001), com a dissertação &amp;quot;A construção do silêncio: um estudo da obra poética de Orides Fontela&amp;quot;, e doutorado em Letras pela Universidade Federal de Minas Gerais (2005), com a tese &amp;quot;A transfiguração do olhar: um estudo das relações entre literatura e artes plásticas em Rainer Maria Rilke e Clarice Lispector&amp;quot;. Em 2010 e 2011, desenvolveu pesquisa sobre as obras poéticas de Georges Bataille e Samuel Beckett como aluno de pós-doutorado junto ao Curso de Pós-Graduação em Estudos Literários da Faculdade de Letras da UFMG, financiado pela bolsa de pesquisa oferecida pela FAPEMIG. É autor de Objetos Difíceis (7Letras/Funalfa, 2004), vencedor do Prêmio Cidade de Juiz de Fora 2003; Fora de Quadro (7Letras, 2005), vencedor do Prêmio Vivaldi Moreira da Academia Mineira de Letras; Peso morto (7Letras, 2008), Corpos cegos (7Letras, 2012), Bela Lugosi no ateliê de Kandinski (7Letras, 2013), Prêmio Barueri de Literatura - categoria Livros Já Editados, A mímica invertida dos desaparecidos (7Letras, 2014), Acidentes de Leitura (Editora do autor, 2015), Como assistir a um road movie em pé (7Letras, 2016), Do outro lado sedimentos, ou até onde a vista alcança (7Letras, 2018), semifinalista do Prêmio de Literatura Oceanos 2019, A transfiguração do olhar: um estudo das relações entre artes visuais e literatura em Rainer Maria Rilke e Clarice Lispector (EdUEMG, 2019). Organizou e traduziu Poemas de Georges Bataille (Editora UFMG, 2015) e Corpos labirínticos: textos de Hans Bellmer (Editora Gramma, 2019), financiado pela Demanda Universal FAPEMIG 2016.  Atualmente, desenvolve pesquisas sobre o cinema experimental (found footage), séries de TV, animes e mangás, mais especificamente o ero guro nansensu, com projeto voltado para as obras de Shintaro Kago e Junji Ito. É Professor de Educação Superior da Escola Guignard (Universidade do Estado de Minas Gerais) e do Programa de Pós-Graduação Stricto Sensu em Artes (Universidade do Estado de Minas Gerais).",27-07-2022,,
