ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
7920060266348913,Maria do Perpétuo Socorro Calixto Marques,Marques,"MARQUES, M. P. Socorro  Calixto.",Rio Branco,AC,"Graduada em Letras pela Universidade Federal do Acre (1988); mestrado em Comunicação e Semiótica pela Pontifícia Universidade Católica de São Paulo (1997). Doutorado  em Estudos Literários pela Universidade Estadual Paulista Júlio de Mesquita Filho (2002). Pós- doutorado no Curso de Letras, da Universidade Federal de Minas Gerais, sob a supervisão da professora Sara Rojo e na Università di Bologna ( Itália), sob a supervisão de Marco De Marinis. - Autora dos livros: um sobre a história de grupos de teatro em Rio Branco-AC ? A cidade encena a floresta e, como pesquisadora da produção do diretor João das Neves, ainda como integrante do Grupo Poronga de Teatro, reuniu seus textos no livro Teatro de João das Neves: Opinião na Amazônia. Professora Titular do Curso de Teatro da UFU ( 2008- 2022). Aposentada.  Atua, principalmente, nos seguintes temas: discurso, dramaturgia,  história do espetáculo  teatro Brasileiro,  e crítica teatral.",21-07-2022,Universidade Federal de Uberlândia,
