ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
7870834322246866,Ana Roseli Paes dos Santos,Santos,"SANTOS, A. R. P.;PAES DOS SANTOS, ANA ROSELI;SANTOS, ANA ROSELI PAES DOS;SANTOS, ANA ROSELI PAES",Tatuí,SP,"Pesquisadora Produtividade do CNPq. É Bacharel em Música pela UNICAMP (Universidade Estadual de Campinas,1996), mestre em Educação na área de formação de professores de música pela UNICAMP (Universidade Estadual de Campinas, 2008) e doutora em Estudos da Criança na Especialidade da Educação Musical pela Universidade do Minho/Portugal (2014). Atualmente faz parte do corpo docente  efetivo da Universidade Federal do Tocantins, como professora Adjunta e coordenadora da Pós-graduação Lato Sensu em Música. É colaboradora na Pós-graduação em Música da Universidade Federal de São João del-Rei. Avaliadora de cursos pelo INEP/MEC. É pesquisadora colaboradora do Grupo de Pesquisa em Ensino de Instrumentos Musicais da Universidade Federal da Bahia/UFBA e do Instituto de Etnomusicologia/INET-md da Universidade de Aveiro/Portugal. É  coordenadora e líder do Gabinete de Investigação em Educação Musical (Grupo CNPq) vinculado a Universidade Federal do Tocantins, onde orienta e desenvolve pesquisas sobre processos de ensino de música para as escolas públicas regulares, subsídios pedagógicos para a formação de educadores musicais e práticas nativas de ensino e de aprendizagem instrumental. Tem experiência na área de Música, com ênfase em Educação Musical e Ensino Instrumental em Grupo,  atua na docência e na pesquisa principalmente nos seguintes temas: ensino em grupo, educação musical, ensino/aprendizagem de instrumento de cordas, formação de professores de música, música popular e tradicional. Foi bolsista da Pró-Reitoria de Pesquisa/UNICAMP, do CNPq e da Capes Exterior/BEX.",07-04-2022,Universidade Federal do Tocantins,
