TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
A opereta e suas facetas ligeiras,2010,Português,7 Letras,"['Paulo Marcos Cardoso Maciel', 'Maria de Lourdes Rabetti']","['1', '2']",['1']
Relações Cruzadas da História com a Cena Contemporânea em Duas Escritas da Liberdade,2014,Português,Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas,['Paulo Marcos Cardoso Maciel'],['1'],['1']
Público e político  nas teatralidades de rua hoje: contribuição ao debate sobre arte pública,2017,Português,Editora UFMG,['Paulo Marcos Cardoso Maciel'],['1'],['1']
As fontes e as tensões do cosmopolitismo ligeiro no teatro musicado brasileiro,2020,Português,Editora Universidade Estadual do Amazonas (UEA),['Paulo Marcos Cardoso Maciel'],['1'],['1']
Itinerários da opereta: do mapeamento de acervos a uma antologia de fontes selecionadas,2012,Português,Boitempo Editorial,"['Maria de Lourdes Rabetti', 'Paulo Marcos Cardoso Maciel']","['1', '2']",['2']
