ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
8630933424296722,Cleber Rodrigo Braga de Oliveira,Oliveira,"BRAGA, C.",Curitiba,PR,"Doutor em Cultura e Sociedade pela Universidade Federal da Bahia, onde realizou a pesquisa intitulada &amp;quot;Fantasmografias: sexílio, arte e ativismos cuirdecoloniais na transfronteira  mexicobrasileira&amp;quot;, com período sanduíche no Programa de Estudos Latinoamericanos da Universidade Nacional Autônoma do México. Mestre em Teatro pela Universidade do Estado de Santa Catarina. Bacharel em Artes Cênicas pela Faculdade de Artes do Paraná. Atualmente é professor  do curso de Licenciatura em Teatro da Universidade Federal do Amapá, atuando também junto ao curso de Especialização em Estudos Teatrais Contemporâneos. É ainda Professor Permanente do Mestrado Profissional do Programa de Pós-Graduação em Ensino e Relações Étnico-Raciais da Universidade Federal do Sul da Bahia - PPGER/UFSB, bem como do Programa de Pós-Graduação em Artes Cênicas da Universidade Federal de São João del-Rei (UFSJ) ? curso de Mestrado Acadêmico. Diretor teatral, produtor cultural, ator, dramaturgo e sonoplasta,  fundador do coletivo artístico Elenco de Ouro, da cidade de Curitiba. Apresentou espetáculos, ministrou oficinas e desenvolveu projetos de teatro comunitário em diversos estados e em países como França, Espanha, Portugal, Chile, Croácia, México... Área de atuação em estudos e pesquisa: intervenção urbana artística, artes do espetáculo (com ênfase em cabaré), decolonialidade estética, estudos da subjetividade, estudos culturais, diásporas contemporâneas,  fronteira, cuir.",09-06-2022,,
