COURSE,YEAR,INTEGRANTES
Postais de Diamantina,2001,"['Maria do Carmo de Freitas Veneroso', 'Tânia de Castro Araújo']"
O estilo como traço do artista: Leonilson e Arthur Bispo do Rosário,2003,['Maria do Carmo de Freitas Veneroso']
"Livro: Impressão, Texto, Imagem",2004,"['Maria do Carmo de Freitas Veneroso', 'Wilson de Avellar']"
Impressão: Texto/Imagem,2004,['Maria do Carmo de Freitas Veneroso']
Crítica das Artes Visuais Moderna e Contemporânea,2008,"['Juliana Gouthier', 'Lúcia Gouvêa Pimentel', 'Maria do Carmo de Freitas Veneroso', 'Sâmara Santana', 'Yacy-Ara Froner']"
Postais de Porto Alegre - 22o Festival de Arte da Cidade de Porto Alegre,2008,['Maria do Carmo de Freitas Veneroso']
Relação entre palavra e imagem (DINTER/ARTES UFMG/IFCE),2011,['Maria do Carmo de Freitas Veneroso']
