PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
PROGRAMA DEFORMAÇÃO DE PROFESSORES PARA A EDUCAÇÃO PARA AS RELAÇÕES ETNICO-RACIAIS,2016,ATUAL,EXTENSAO,['Benjamin Xavier de Paula'],['SIM']
"OBSERVATÓRIO DO ENSINO DE HISTÓRIA E GEOGRAFIA EM MINAS GERAIS: políticas públicas, formação docente e produção de conhecimentos (2009 -2017)",2017,2020,PESQUISA,"['Benjamin Xavier de Paula', 'Thamar Kalil de Campos Alves', 'Selva Guimarães', 'Iara Vieira Guimaraes', 'Aléxia de Pádua Franco', 'Astrogildo Fernandes da Silva Júnior', 'Silma do Carmo Nunes', 'Valeska Guimarães Resende Cunha', 'Gizelda Costa da Silva', 'Kênia Mendonça Diniz', 'Eliana Gonçalves Da Silva Fonseca', 'Gerardo Andres Machuca Tellez', 'Camila Boaventura Rocha', 'Daniela Gomes De Almeida', 'Elisângela Vieira Dionízio', 'Emilene Julia da Silva Freitas Carvalho', 'Gelda Gonçalves Costa', 'Nara Moreira', 'Nayara Cristine Sousa Oliveira', 'Rafaela Rodrigues Nogueira', 'Renata de Oliveira Souza Carmo', 'Sidney Leopoldino Da Mata', 'Paula Beatriz Camargo Súnega', 'Marcela Vivian Medeiros do Nascimento', 'Cinthia Cristina De Oliveira Martins', 'Núbia da Silva Lopes Freitas']","['NAO', 'NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
A PRODUÇÃO CIENTÍFICA SOBRE O ENSINO DE HISTÓRIA DA ÁFRICA E AFRO-BRASILEIRA NO ESTADO DE MINAS GERAIS,2017,2018,PESQUISA,['Benjamin Xavier de Paula'],['SIM']
"AS POLÍTICAS PÚBLICAS PARA A IMPLEMENTAÇÃO DAS DIRETRIZES NACIONAIS PARA EDUCAÇÃO EM DIREITOS HUMANOS, EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS E A EDUCAÇÃO AMBIENTAL NO ESTADO DE MINAS GERAIS (2009 -2017)",2017,2018,PESQUISA,['Benjamin Xavier de Paula'],['SIM']
RELAÇÕES DE GÊNERO E PROTAGONISMO DA MULHER EM COMUNIDADES QUILOMBOLAS NO BRASIL: O QUE DIZEM AS PESQUISAS CIENTÍFICAS,2016,2017,PESQUISA,['Benjamin Xavier de Paula'],['SIM']
II Curso virtual de formação docente em Educação para as relações étnico-raciais.,2021,2021,EXTENSAO,"['Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['SIM', 'NAO']"
Curso virtual de formação docente em Educação para as relações étnico-raciais,2020,2020,EXTENSAO,"['Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['SIM', 'NAO']"
CURSO DE FORMAÇÃO DOCENTE EM EDUCAÇÃO PARA AS RELAÇÕES ETNICO-RACIAIS,2019,2019,EXTENSAO,"['Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['SIM', 'NAO']"
CURSO DE FORMAÇÃO DOCENTE EM EDUCAÇÃO PARA AS RELAÇÕES ETNICO-RACIAIS,2018,2018,EXTENSAO,"['Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['SIM', 'NAO']"
I ESTAGIO DE VIVÊNCIA QUILOMBOLA,2016,2016,EXTENSAO,"['Benjamin Xavier de Paula', 'Kênia Mendonça Doniz', 'LARA LUISA SILVA GOMES FRANCO', 'GLÊNIO OLIVEIRA DA SILVA']","['SIM', 'NAO', 'NAO', 'NAO']"
&amp;quot;Negritude e racismo na pós graduação em direito no Brasil (2001-2021): um estado da arte,2022,ATUAL,PESQUISA,"['Benjamin Xavier de Paula', 'Eunice Aparecida de Jesus Prudente']","['SIM', 'NAO']"
O PAIUB E O &amp;quot;PROVÃO&amp;quot; NO CONTEXTO DAS POLÍTICAS INSTITUCIONAIS DE AVALIAÇÃO DA EDUCAÇÃO SUPERIOR,2002,2005,PESQUISA,['Benjamin Xavier de Paula'],['SIM']
MUDANÇA ESTRUTURAL DA ESFERA PÚBLICA E A SUPERAÇÃO DO ESTADO BURGUÊS EM HABERMAS,1995,2000,PESQUISA,"['Benjamin Xavier de Paula', 'Benjamin Campos Silva', 'Jose Evaldo Doin', 'Luiz Alfredo Chinalli']","['SIM', 'NAO', 'NAO', 'NAO']"
MOVIMENTO HIP HOP NO BRASIL: HISTÓRIA ECONOMIA E CULTURA,1999,2005,PESQUISA,"['Benjamin Xavier de Paula', 'Pedro Geraldo Tosi']","['SIM', 'NAO']"
GRUPO DE ESTUDOS SOBRE RELAÇÕES RACIAIS NO BRASIL,2007,2007,PESQUISA,"['Benjamin Xavier de Paula', 'Eva Aparecida Silva']","['SIM', 'NAO']"
NÚCLEO DE ESTUDOS AFRO-BRASILEIROS DA UFVJM - NEAB/UFVJM,2007,2011,PESQUISA,"['Benjamin Xavier de Paula', 'Luciana Nunes Rosa', 'Eva Aparecida Silva', 'Aline Rodrigues Vitorino', 'Raquel Ferreira de Figueredo', 'Cristina Xavier Cordeiro', 'Lindonete de Fátima Oliveira', 'Thayse Palmela Nogueira', 'Lizian Maria Silva Martins', 'Freia de Aguiar Rodrigues da Silva', 'Suelem Barreiro de Macedo']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
Comunidades Remanescentes de Quilombo do Vale do Mucuri: conhecer para transformar.,2008,2010,PESQUISA,"['Benjamin Xavier de Paula', 'Eva Aparecida Silva']","['NAO', 'SIM']"
I Curso de Formação Continuada de Professores do Vale do Mucuri: Relações Étnico-raciais e o Ensino de História e Cultura Afro-brasileira,2008,2010,EXTENSAO,"['Benjamin Xavier de Paula', 'Eva Aparecida Silva']","['SIM', 'NAO']"
HISTÓRIA E CULTURA DA ÁFRICA E AFRO-BRASILEIRA NA EDUCAÇÃO BÁSICA: A CONSTRUÇÃO DE UM NOVO PARADÍGMA EDUCACIONAL,2008,2013,PESQUISA,"['Benjamin Xavier de Paula', 'Niusarte Virgínia Pinheiro', 'NILDIANE SOARES SENA']","['SIM', 'NAO', 'NAO']"
POLÍTICAS PÚBLICAS E AÇÕES AFIRMATIVAS PARA A POPULAÇÃO NEGRA E AFRO-DESCENDENTE NA CIDADE DE TEÓFILO OTONI/MG,2007,2010,PESQUISA,"['Benjamin Xavier de Paula', 'Luciana Nunes Rosa', 'Chams Kumaira', 'Ivana Carneiro Almeida', 'Niusarte Virgínia Pinheiro']","['SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
A FORMAÇÃO DE PROFESSORES PARA O ESTUDO DA HISTÓRIA E CULTURA DA ÁFRICA E AFROBRASILEIRA E OS DIÁLOGOS POSSIVEIS COM UMA HISTÓRIA E CULTURA AFROPORTUGUESA-LUSITANA,2014,2015,PESQUISA,"['Benjamin Xavier de Paula', 'MARTA ARAUJO']","['SIM', 'NAO']"
10º Congresso Brasileiro de Pesquisadores Negros - 10º COPENE,2017,2018,EXTENSAO,"['Benjamin Xavier de Paula', 'Luciane Ribeiro Dias Gonçalves']","['SIM', 'NAO']"
