INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade do Estado de Minas Gerais,1998,,ATUAL,ATUAL,Música,GRADUACAO,"['Canto coral', 'Contraponto e fuga', 'Harmonia', 'História da Música', 'História da Música Brasileira', 'Percepção Musical']"
Universidade Federal de Minas Gerais,2017,,ATUAL,ATUAL,Abi - Música,GRADUACAO,"['Regência', 'Canto Coral']"
