ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
8981208106060351,Renato Tocantins Sampaio,Sampaio,"SAMPAIO, R. T.;SAMPAIO, RENATO",Belem,PA,"Possui graduação em Musicoterapia (1996) e em  Educação Artística - Licenciatura Plena em Música (1997), mestrado em Comunicação e Semiótica (2001) e doutorado em Neurociências (2015). É Professor Adjunto da Universidade Federal de Minas Gerais, onde leciona na Graduação em Música/Musicoterapia, na Especialização em Neurociências, na Especialização em Transtorno do Espectro do Autismo, no Programa de Pós-graduação em Música e no Programa de Pós-graduação em Neurociências. Tem experiência na área de Musicoterapia, Neurociências e Arte-Educação, atuando principalmente nos seguintes temas: Prática Clínica em Musicoterapia, Avaliação Musicoterapêutica, Transtornos do Desenvolvimento, Educação Musical e Educação Inclusiva. Líder do Grupo de Pesquisa (cadastrado no CNPq) &amp;quot;Centro de Estudos em Musicoterapia&amp;quot; na UFMG.  Apresentou trabalhos em eventos científicos e publicou artigos e capítulos de livro no Brasil e no Exterior.",19-05-2022,Universidade Federal de Minas Gerais,http://orcid.org/0000-0002-4384-6669
