INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Faculdade de Americana,2004,01,01,01,Educação Física,GRADUACAO,"['Atividades Ritmadas para Crianças', 'Estrutura e Funcionamento do Ensino Fundamental e Médio', 'Pedagogia do Lúdico', 'Pedagogia do Ritmo']"
Universidade Cidade de São Paulo,2004,06,06,06,Educação Física,GRADUACAO,"['Fundamentos da Danca', '2.&amp;amp;#09;Princípios das Atividades Rítmicas, Expressivas e da Dança']"
University of Music and Performing Arts Vienna,2006,02,02,02,Musik- und Bewegungspädagogik,GRADUACAO,"['Modelos Coreográficos (Choreographische Modelle', 'Projeto de Dança e Movimento (Projekt Tanz und Bewegung)']"
Universität Mozarteum Salzburg,2006,02,02,02,Elementare Musik- und Tanypädagogik,POS-GRADUACAO,['Técnicas de Danca e Movimento (Beweguns-/Tanztechnik)']
Escola Paulista de Direito,2007,12,12,12,Pós-Graduação em Direito,POS-GRADUACAO,"['Didática do Ensino Superior', 'Metodologia do Trabalho Científico']"
Universidade Federal de São João Del-Rei,2009,,ATUAL,ATUAL,Teatro,GRADUACAO,"['Estagio em Espaços não formais de educação', 'Arte-Educação', 'Improvisação Cênica', 'Dança', 'Fundamentos da Interpretação Teatral', 'Princípios de Expressão Corporal', 'Teorias e métodos de atuação cenica', 'Análise de Espetáculos']"
Curso de Teatro,2009,,ATUAL,ATUAL,Curso de Teatro,GRADUACAO,"['Expr5essão Corporal: As ações fisicas, sonoras e frases de mvimentos na cena', 'Analise de espetáculos', 'Dramaturgia corporal', 'Texto, disdascálias e partituras corporais', 'Teatro de dança', 'Cena híbrida e representação não-interpretativa']"
Universidade Federal de São João Del-Rei,2015,,ATUAL,ATUAL,"Artes, Urbanidades e Sustentabilidade ( 32118010041P5)",POS-GRADUACAO,"['Ecopoéticas Cênicas e Performáticas', 'Arte no Espaço Urbano: Teorias e Projetos', 'Transdisciplinaridade, ArteCiência e Articulação de Saberes', 'Bioperformance']"
