COURSE,YEAR,INTEGRANTES
Oficina: introdução a SuperCollider,2012,['José Henrique Padovani Velloso']
Oficina 'Maquinando sons e processos composicionais: introdução à linguagem SuperCollider',2012,['José Henrique Padovani Velloso']
Oficina: introdução aos sistemas musicais interativos,2006,['José Henrique Padovani Velloso']
