TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Processo Colaborativo e experiências de Companhias Teatrais brasileiras,2010,Português,VAZIO,['Stela Regina Fischer'],['1'],['1']
"Gênero e resistência, volume 2: memórias do II encontro de pesquisa por/de/sobre mulheres",2019,Português,VAZIO,"['Stela Regina Fischer', 'Bárbara Mendonça Bertotti']","['1', '2']",['1']
Práticas decoloniais nas artes da cena,2020,Português,VAZIO,"['Stela Regina Fischer', 'Robson Haderchpek', 'Verônica Fabrini Machado de Almeida']","['1', '2', '3']",['1']
