ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
4255986646659146,Rogerio Vasconcelos Barbosa,Barbosa,"BARBOSA, R. V.;VASCONCELOS BARBOSA, ROGÉRIO;BARBOSA, ROGÉRIO VASCONCELOS",Belo Horizonte,MS,"Doutor em Música/Composição pela Universidade Federal do Rio Grande do Sul (UFRGS 2008) e bacharel em Música/Composição pela Escola de Música UFMG (1990), onde é professor desde 1997, atuando principalmente nas áreas composição (música instrumental, meios eletroacústicos) e análise musical.",16-06-2022,Universidade Federal de Minas Gerais,
