ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
6806662091806312,Marta Cardoso Castello Branco Garzon,Garzon,"CASTELLO BRANCO, Marta;GARZON, Marta Cardoso Castello Branco;BRANCO, Marta Castello;Marta Castello Branco;Castello Branco, Marta Cardoso",Belo Horizonte,MG,"Possui graduação em Música pela Universidade Federal de Minas Gerais (2005), mestrado em Música pela Universidade Federal da Bahia (2008), doutorado em Música pela UdK Berlin - Universität der Künste Berlin, Alemanha (2014) e Pós-doutorado em Estética Comparada pelo Aryamarga Institute India (2019). É professora do Departamento de Música da Universidade Federal de Juiz de Fora (UFJF) e do Programa de Pós-Graduação em Artes, Cultura e Linguagens do Instituto de Artes e Design IAD/UFJF. Tem experiência na área de Artes, com ênfase em Música, atuando principalmente nos seguintes temas: interpretação musical (flauta transversal), música contemporânea e relações entre música, cultura e sociedade.",28-06-2022,Universidade Federal de Juiz de Fora,https://orcid.org/0000-0002-2926-0215
