INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Teatro Universitário da Ufmg,1993,09,09,09,,ENSINO-MEDIO,['Interpretação II; Interpretação III; Interpretação IV; Prática de Montagem Teatral']
Universidade Federal de Minas Gerais,1998,,ATUAL,ATUAL,Teatro,GRADUACAO,"['Prática de Criação Cênica A (Obrigatória) (2010)', 'Improvisação I (Obrigatória) (2010)', 'Interpretação I (Obrigatória)', 'Interpretação III (Obrigatória)', 'Laboratório Teatral: montagem (Obrigatória)', 'Oficina Básica de Improvisação (Obrigatória)', 'Oficina de Atuação-Bufões e Máscaras (Optativa)', 'Prática de Ensino (Obrigatória)']"
