INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade do Estado de Santa Catarina,2004,07,07,07,Licenciatura Educação Artística Habilitação Artes,GRADUACAO,"['Evolução do Teatro e da Dança', 'Estética Teatral']"
Fundação Universidade Regional de Blumenau,2006,03,03,03,Artes - Bacharelado em Teatro,GRADUACAO,"['Arte e Cultura Popular Brasileira I', 'Artesanato e Folclore Popular', 'Aspectos Visuais do Teatro', 'História do Teatro I, II e III', 'Interpretação Teatral I, II, III, IV, V, VI e VII', 'Maquiagem e Caracterização', 'Prática de Montagem I', 'Prática de Montagem III', 'Projeto de Pesquisa em Artes', 'VAZIO', 'VAZIO']"
Escola de Educação Básica Jonas Rosário Coelho Neves,2006,09,09,09,,ENSINO-FUNDAMENTAL,['Artes']
Universidade Federal de Sergipe,2018,,ATUAL,ATUAL,Teatro,GRADUACAO,"['Cenografia e Iluminação', 'História do Figurino', 'História do Teatro Brasileiro', 'Maquiagem Teatral', 'Teatro de Animação I', 'Teatro Latino-Americano', 'Estética e História da Arte I']"
