ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9374193161036263,Paulo Marcos Cardoso Maciel,Maciel,"MACIEL, Paulo Marcos Cardoso",Paracambi,RJ,"Possui graduação em História pela Universidade Federal do Rio de Janeiro (1999), mestrado em Artes Cênicas pela Universidade Federal do Estado do Rio de Janeiro (2003) e doutorado em Artes Cênicas pela Universidade Federal do Estado do Rio de Janeiro (2009) e pós-doutorado como bolsista FAPERJ/UNIRIO (2009-2011); CNPQ/UNIRIO (2013). Com atuação em pesquisa na área de teoria e história do teatro, especialmente do teatro brasileiro, bem como estudos voltados à poética do texto e da cena e experiência profissional em ensino na área das artes, da história e da educação. Atuação como coordenador (2017-2020) e vice coordenador (2016-2017 e 2020 - ) do Programa de Pós-Graduação em Artes Cênicas (PPGAC), da Universidade Federal de Ouro Preto e membro do Conselho Científico da Editora da Universidade do Estado do Amazonas (2020- ); como coordenador do Fórum de coordenadores dos programas de pós-graduação em artes cênicas (2017-2020); vice coordenador (2018-2020) e atual coordenador do Grupo de Trabalho História das Artes do Espetáculo, da Associação Brasileira de Artes Cênicas (ABRACE). Além disso é membro do Núcleo Docente Estruturante e do Colegiado do curso de Licenciatura em Artes Cênicas, do Departamento de Artes Cênicas, da Universidade Federal de Ouro Preto.",02-03-2022,Universidade Federal de Ouro Preto,https://orcid.org/0000-0003-4770-1587
