ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9392209125161424,Marcelo Ribeiro Vasconcelos,Vasconcelos,"RIBEIRO VASCONCELOS, M.;RIBEIRO VASCONCELOS, MARCELO",Rio de Janeiro,RJ,"Doutor em Sociologia pelo Programa de Pós-Graduação em Sociologia da Universidade Estadual de Campinas (UNICAMP) com período de doutorado-sanduíche na Columbia University of New York City.  Mestre pelo Programa de Pós Graduação em Antropologia e Sociologia  da Universidade Federal do Rio de Janeiro (PPGSA-UFRJ). Graduado em Ciências Sociais (bacharelado e licenciatura) pela Universidade Federal do Rio de Janeiro (UFRJ). Atualmente é professor colaborador do Programa de Pós Graduação em Artes, Cultura e Linguagens da Universidade Federal de Juiz de Fora (PPGACL-UFJF). Membro do Comitê de Pesquisa em Sociologia da Arte da Sociedade Brasileira de Sociologia (SBS)&amp;#10;&amp;#10;Tem interesse nas áreas de sociologia da cultura, sociologia da arte, história da imprensa, crítica de arte e história social dos intelectuais no Brasil e nos Estados Unidos.",22-01-2022,,
