ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
4557955037992266,Cristiano Cezarino Rodrigues,Rodrigues,"RODRIGUES, C. C.;RODRIGUES, Cristiano, C.;RODRIGUES, Cristiano;RODRIGUES, CRISTIANO CEZARINO",Conselheiro Lafaiete,MG,"Cenógrafo e arquiteto. Professor adjunto na Escola de Arquitetura da UFMG. Doutor e mestre pelo Programa de Pós Graduação da Escola de Arquitetura. Possui diversos trabalhos desenvolvidos para teatro, cinema, tv, eventos e exposições sendo alguns destes premiados. Possui artigos publicados em diversos periódicos. Líder do grupo de pesquisa CNPQ Africanidades e a Cidade. Vice líder do grupo de pesquisa CNPQ Barracão - Núcleo de Pesquisa e Experimentação em Cenografia e outras práticas espaciais cênico-performáticas. Coordenador do projeto de Extensão Barracão UFMG. Membro do Scenography Working Group da International Federation of Theatre Resarch (IFTR). Seu trabalho opera na interface entre o espaço e performance. Atualmente trabalha em duas linhas de pesquisa. A primeiras aborda as epistemologias afro-brasileiras e suas relações com a arquitetura, o urbanismo e o design. A segunda o design do espaço da performance como uma prática especial relacional tendo como foco a produção contemporânea da cenografia.",27-06-2022,Universidade Federal de Minas Gerais,
