TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Vanguardas cá e lá: a crítica de arte de Mário Pedrosa e Clement Greenberg nas décadas de 1930 e 1940,2016,Português,7Letras,"['Marcelo Ribeiro Vasconcelos', 'Tarcila Formiga']","['1', '2']",['1']
O exílio de Mario Pedrosa nos Estados Unidos (1938-1945) e o círculos de intelectuais nova-iorquinos,2019,Português,Instituto Odeon,['Marcelo Ribeiro Vasconcelos'],['1'],['1']
