COURSE,YEAR,INTEGRANTES
Oficina Teatral Minhas Histórias Nem tão Reais - oficina ministrada no Grupo Teatro Experimental de Alta de Floresta,2013,['Heloisa Marina da Silva']
"Oficina de Narração Oral, declamação de poesias e jogos teatrais",2016,['Heloisa Marina da Silva']
Interpretação por estados: uma experiência de criação,2010,"['Heloisa Marina da Silva', 'André Carreira']"
Taller de actuación - Mi historias no muy reales - oficina ministrada no II Festival Latinoamericano CLT,2016,['Heloisa Marina da Silva']
Oficina de Narração oral para educadores e comunidade - realizada no âmbito do projeto A.Corda Maria,2016,"['Heloisa Marina da Silva', 'JULIA FERNANDES LACERDA']"
Breve Oficina de Interpretação Teatral - Oficina ministrada no 24º Festival de Teatro Isnard Azevedo,2019,['Heloisa Marina da Silva']
Breve oficina de Interpretação Teatral - Oficina ministrada na Mostra Camaleoa - Mulheres Fazendo Arte,2019,"['Heloisa Marina da Silva', 'Beatriz Gonçalves', 'Thaina Gasparotto']"
Creación de Espactáculos Unipersonales - taller on-line - Corredor Latino Americano de Teatro,2020,"['Heloisa Marina da Silva', 'Manuel Ortiz', 'Claudia Tobo', 'Mauro Molina']"
Jogos teatrais em ambientes corporativos - curso de curta duração ministrado,2015,['Heloisa Marina da Silva']
