ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
3268304397002139,Maurício Tadeu dos Santos Orosco,Orosco,"OROSCO, M. T. S.;OROSCO, MAURÍCIO",Presidente Prudente,SP,"É professor de violão do Instituto de Artes da Universidade Federal de Uberlândia desde 2003, tendo lecionado também na Universidade Federal do Mato Grosso do Sul, em 2004. &amp;#10;Doutor em Música pela Universidade de São Paulo, cursou também nesta instituição o Mestrado em Artes (Musicologia) entre 1999 e 2001 e o Bacharelado em Instrumento (violão), entre 1993 e 1996. &amp;#10;Sua tese de doutorado apresenta uma proposta de edição crítica do Concerto para violão e orquestra de Francisco Mignone a partir das sugestões de Sérgio Abreu para a parte solística e do confronto entre as fontes primárias da obra. Sua dissertação abordou as composições de Isaias Sávio, analisando este repertório e gravando parte representativa em CD não comercial financiado pela FAPESP.  &amp;#10;Tem experiência em performance e didática no violão, análise e revisão crítica de repertório para performance, música de câmara com formações variadas com violão, arranjo e composição. Seu CD Maurício Orosco - Da Própria Lavra - Volume 1 apresenta uma síntese de sua produção para violão solo e música de câmara com violão até 2010. Seu crescente repertório autoral tem sido interpretado por diversos violonistas bem como estudado no meio acadêmico. &amp;#10;É integrante do Quarteto de Violões Goyazes, conciliando performance como solista e/ou camerista nos mais diversos eventos artísticos, científicos e em projetos sociais. Atua também no Mestrado em Música do Curso de Música da Universidade Federal de Uberlândia, na linha de pesquisa Processos Analíticos, Criativos, Interpretativos e Historiográficos em música, orientando alunos e publicando artigos dentro do eixo temático da revisão crítica para performance e música brasileira para violão. &amp;#10;Atualmente, no período 2019-2020, encontra-se afastado para cursar seu Pós-doutorado na University of Florida, cuja tema aborda a obra do violonista e compositor Francisco Araújo. Este estudo prevê a seleção e revisão de parte das obras de Araújo visando publicações de partituras e de artigos científicos sobre os processos de revisão, bem como gravações das versões finais.",12-04-2022,Universidade Federal de Uberlândia,
