TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Comentários Sobre o Ator-Dançarino e o Paradigma Quântico-Relativista,1998,,Português,Cadernos da Pós Graduação Ia Unicamp,XX,-,['Adilson Roberto Siqueira'],['1'],['1'],-99
Busca e Retomada: A imagem e o Movimento Como Caminho Para a Construção da Personagem.,1998,,Português,Caderno de Resumos II Encontro Pesquisa Em Artes e Multimeios,XX,-,['Adilson Roberto Siqueira'],['1'],['1'],-99
Reflexões Sobre o Fenômeno Corporeidade e o Ator-Dançarino,2003,,Português,Cadernos de Pós-Graduação da UNICAMP,XX,1516-0793,['Adilson Roberto Siqueira'],['1'],['1'],-99
O Corpo Desconstruído: Argumentos Para Uma Abordagem Desconstrucionista da Corporeidade,2005,,Português,MOTRIZ (RIO CLARO) (CESSOU EM 2006),B1,1415-9805,['Adilson Roberto Siqueira'],['1'],['1'],-99
Arte e Sustentabilidade: Argumentos para a pesquisa ecopoética da cena,2010,,Português,MORINGA (JOÃO PESSOA),XX,1980-8348,['Adilson Roberto Siqueira'],['1'],['1'],-99
AS CIDADES SENSÍVEIS: AÇÃO POÉTICA POR MEIO DA MEMÓRIA DA EXPERIÊNCIA,2018,,Português,ART&amp;SENSORIUM,A2,2358-0437,"['Karla Maria de Oliveira Pereira', 'Ana Luiza Carvalho', 'Flávio Silvério da Silva', 'Adilson Roberto Siqueira']","['1', '2', '3', '4']",['4'],-99
"RELOCALIZAÇÃO ECONÔMICA E ECOPOÉTICA: definições, dimensões e proposição de ação artivista",2018,,Português,Revista Húmus,A4,2236-4358,"['Ana Carolina Ribeiro', 'Adilson Roberto Siqueira']","['1', '2']",['2'],-99
"Autoecopoética, Esquizoanálise e Dança Tribal",2017,,Português,"Anais Simpósio Internacional em Artes, Urbanidades e Sustentabilidade",XX,2594-8482,"['Taís Carvalho Soares', 'Adilson Roberto Siqueira']","['1', '2']",['2'],-99
Do Texto ao Têxtil,2019,10.5216/ac.v5i2.59928,Português,REVISTA ARTE DA CENA,B1,2358-6060,"['ABREU, TÁSSIA MURAD', 'Adilson Roberto Siqueira']","['1', '2']",['2'],-99
Ressignificando o fazer teatral em tempos de quarentena: um relato sobre práticas digitais na cena contemporânea,2020,,Português,RAÍZES E RUMOS,C,2317-7705,"['Adilson Roberto Siqueira', 'Patrick Veniali da Silva', 'Aneliza Rodrigues Prado', 'Ívyla Nascimento da Silva']","['1', '2', '3', '4']",['1'],-99
O Corpo-quebrada como elemento de criação de espaços de possibilidades na comunidade da Rua do Ouro,2020,10.20396/pita.v10i2.8661608,Português,Revista de Estudos Teatrais Pitágoras,A4,2237-387X,"['Adilson Roberto Siqueira', 'Patrick Veniali da Silva', 'Aneliza Rodrigues Prado']","['1', '2', '3']",['1'],-99
O PODER PROVEDOR:  TRANSMÍDIA E PRESENÇA NAS ARTES DA CENA,2021,,Português,Revista Ephemera,XX,2596-0229,"['Adilson Roberto Siqueira', 'Ana Cristina Martins Dias', 'Julia Mota', 'Juliana Reis Monteiro dos Santos', 'Regilan Deusamar Pereira']","['1', '2', '3', '4', '5']",['1'],-99
A realidade social e histórica de são joão del-rei sob as perspectivas artísticas das aglutinações culturais na mostra vestígios,2021,,Português,Revista do Instituto Histórico e Geográfico de São João del-Rei,XX,1677-2865,"['Adilson Roberto Siqueira', 'Flavio Luiz Schiavoni', 'IVANA LATOSINSKI']","['1', '2', '3']",['1'],-99
"EXPERIÊNCIAS ARTÍSTICO-CIENTÍFICAS, DIALÓGICAS E TRANSDISCIPLINARES NA PÓS-GRADUAÇÃO",2020,,Português,SCIAS Arte/Educação,XX,2318-8537,"['Adilson Roberto Siqueira', 'Flavio Luiz Schiavoni', 'IVANA LATOSINSKI']","['1', '2', '3']",['1'],-99
