INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Escola Guignard,2017,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Fundamentos do Ensino de Arte I']
Escola Guignard,2017,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licencitaura A']
Escola Guignard,2017,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Fundamentos do Ensino de Arte II']
Escola Guignard,2017,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura B']
Escola Guignard,2017,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Didática do Ensino de Arte']
Escola Guignard,2017,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura D']
Escola Guignard,2018,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura TCC']
Escola Guignard,2018,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Metodologia de Pesquisa em Ensino de Arte']
Escola Guignard,2018,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura TCC']
Escola Guignard,2019,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura TCC']
Escola Guignard,2019,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura D']
Escola Guignard,2019,12,12,12,Licenciatura em Artes Plásticas,GRADUACAO,['Didática do Ensino de arte']
Escola Guignard,2019,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura C']
Escola Guignard,2019,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Didática']
Escola Guignard,2019,07,07,07,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura Ensino Médio']
Escola Guignard,2020,10,10,10,Licenciatura em Artes Plásticas,GRADUACAO,['Didática - Ensino Remoto Emergencial']
Escola Guignard,2020,10,10,10,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura C - Ensino Remoto Emergencial']
Escola Guignard,2020,10,10,10,Licenciatura em Artes Plásticas,GRADUACAO,['Psicologia da Educação - Ensino Remoto Emergencial']
Escola Guignard,2020,03,03,03,Licenciatura em Artes Plásticas,GRADUACAO,['Didática do Ensino de Arte - Ensino Remoto Emergencial']
Escola Guignard,2020,03,03,03,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura D - Ensino Remoto Emergencial']
Escola Guignard,2020,03,03,03,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura TCC- Ensino Remoto Emergencial']
Escola Guignard,2021,08,08,08,Licenciatura em Artes Plásticas,GRADUACAO,['Psicologia da Educação - Ensino Remoto Emergencial']
Escola Guignard,2021,,ATUAL,ATUAL,Licenciatura em Artes Plásticas,GRADUACAO,['Tópicos em Ensino de Arte: Recursos Educacionais Poéticos - Ensino Remoto Emergencial']
Escola Guignard,2021,,ATUAL,ATUAL,Licenciatura em Artes Plásticas,GRADUACAO,['Laboratório de Licenciatura TCC II - Ensino Remoto Emergencial']
Programa de Pós-graduação em Artes UEMG,2022,,ATUAL,ATUAL,Mestrado em Artes,POS-GRADUACAO,"['Seminários de Pesquisa: Processos de Formação, Mediação e Recepção']"
Universidade Federal de Minas Gerais,2022,,ATUAL,ATUAL,Artes,POS-GRADUACAO,"['Seminário de pesquisa:  Processos de formação,  mediação e recepção  (Linha 2)']"
